GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT3G21750,39.92841762,1.939519448,0.369410014,5.250316379,1.52E-07,3.52E-06
AT3G63160,537.8856287,1.204044642,0.229358595,5.249616399,1.52E-07,3.52E-06
AT4G16740,7.984416508,6.686234821,1.274160826,5.24755956,1.54E-07,3.56E-06
AT4G01060,25.69881225,2.317343522,0.441760938,5.245695858,1.56E-07,3.59E-06
AT2G39020,70.26397373,1.178128891,0.225088758,5.234063672,1.66E-07,3.80E-06
AT5G37300,14.21927066,6.438184402,1.231093311,5.22964778,1.70E-07,3.88E-06
AT5G17190,73.20333924,1.264456496,0.242060218,5.223727001,1.75E-07,3.98E-06
AT1G09795,69.73536128,1.165292994,0.223237968,5.219958782,1.79E-07,4.06E-06
AT3G45600,44.75475557,1.374245475,0.263363703,5.218051918,1.81E-07,4.09E-06
AT3G47160,40.40043838,1.510089655,0.28963494,5.213768951,1.85E-07,4.18E-06
AT1G62660,73.87725269,1.224803935,0.234946519,5.213118024,1.86E-07,4.19E-06
AT5G05410,49.27376812,2.289276327,0.439592388,5.207725126,1.91E-07,4.31E-06
AT4G18390,42.01139919,2.243337447,0.430756327,5.20790365,1.91E-07,4.31E-06
AT1G17550,42.79205377,1.881565406,0.361391648,5.206444079,1.92E-07,4.33E-06
AT4G27820,26.79127107,2.09829436,0.40304596,5.20609203,1.93E-07,4.33E-06
AT4G24510,64.6784405,1.271519851,0.24439714,5.202678928,1.96E-07,4.41E-06
AT4G36760,58.81914083,1.419262363,0.273080991,5.19722137,2.02E-07,4.53E-06
AT4G09600,22.96128896,6.469243907,1.246267285,5.190896033,2.09E-07,4.68E-06
AT5G17520,30.03635286,2.364167505,0.455997532,5.18460592,2.16E-07,4.83E-06
AT2G16630,51.53470868,1.472915049,0.284338492,5.18014651,2.22E-07,4.94E-06
AT5G15500,30.2047429,6.28516026,1.214125642,5.176696744,2.26E-07,5.02E-06
AT4G22820,54.54396542,1.449092971,0.280235113,5.170990005,2.33E-07,5.16E-06
AT5G65840,68.3265421,1.273828069,0.246641699,5.16469063,2.41E-07,5.33E-06
AT5G54960,32.27813727,2.064313683,0.399768908,5.163767476,2.42E-07,5.35E-06
AT1G22710,102.4978156,1.162645514,0.225618934,5.153138044,2.56E-07,5.65E-06
AT3G50500,86.87819864,1.013166212,0.196664612,5.151746432,2.58E-07,5.69E-06
AT2G23910,35.70425317,5.407866116,1.050193233,5.149401029,2.61E-07,5.75E-06
AT1G04570,8.677113133,6.477653947,1.258427935,5.147417477,2.64E-07,5.80E-06
AT5G65140,26.66810851,2.495207392,0.484914056,5.145669343,2.67E-07,5.85E-06
AT4G17840,77.58475235,1.30238092,0.253399078,5.139643488,2.75E-07,6.03E-06
AT4G33150,46.52153927,1.721270045,0.33503162,5.137634603,2.78E-07,6.08E-06
AT1G45201,139.8556203,1.521972962,0.296451797,5.133964365,2.84E-07,6.19E-06
AT1G06000,28.949535,2.468887086,0.481386295,5.128702483,2.92E-07,6.35E-06
AT4G33540,75.75947037,1.642864969,0.32189433,5.10374,3.33E-07,7.21E-06
AT2G18170,22.99921598,2.315094009,0.453643406,5.10333442,3.34E-07,7.21E-06
AT3G04240,49.87368629,1.411759145,0.276908711,5.098283611,3.43E-07,7.39E-06
AT1G07420,33.10140958,1.640400383,0.32237897,5.088422428,3.61E-07,7.77E-06
AT2G29380,16.27118919,6.248645206,1.230218358,5.079297644,3.79E-07,8.11E-06
AT1G51610,18.80292749,2.22229421,0.438184137,5.071598958,3.94E-07,8.43E-06
AT1G27630,21.78245674,2.629481404,0.519230185,5.064192103,4.10E-07,8.75E-06
AT4G12910,18.12292004,2.455244544,0.485289729,5.059337545,4.21E-07,8.94E-06
AT5G23220,24.30973742,2.249901309,0.445011226,5.055830452,4.29E-07,9.09E-06
AT3G20300,25.74605583,1.93898932,0.384263657,5.04598675,4.51E-07,9.54E-06
AT5G57630,29.61170303,1.667561899,0.330504344,5.045506757,4.52E-07,9.55E-06
AT4G33625,60.47425094,1.358679792,0.269499275,5.041497018,4.62E-07,9.73E-06
AT5G62350,260.1616659,1.517581494,0.301127091,5.039671088,4.66E-07,9.81E-06
AT5G41900,14.60746091,3.415480422,0.678617419,5.032998455,4.83E-07,1.01E-05
AT5G47120,94.98213114,1.084769383,0.21552278,5.033200596,4.82E-07,1.01E-05
AT2G32510,25.53873327,2.933931451,0.582992309,5.032538865,4.84E-07,1.01E-05
AT5G57800,55.75896587,1.226507352,0.24408219,5.024976838,5.03E-07,1.05E-05
AT5G66460,24.71983464,2.150170401,0.428073966,5.022894578,5.09E-07,1.06E-05
AT3G62740,25.50845158,2.625760586,0.523600542,5.014816403,5.31E-07,1.10E-05
AT5G57610,22.72104329,2.399931155,0.479217066,5.008025222,5.50E-07,1.14E-05
AT1G24070,16.83835237,3.933672338,0.786934284,4.99873041,5.77E-07,1.20E-05
AT3G14810,16.87860589,2.529177747,0.506321633,4.995199849,5.88E-07,1.22E-05
AT5G43440,31.49064617,1.650118414,0.330725265,4.989393273,6.06E-07,1.25E-05
AT3G28270,22.2823447,2.696786047,0.540683448,4.987735535,6.11E-07,1.26E-05
AT5G07990,23.39514789,2.783433866,0.559421999,4.975553105,6.51E-07,1.34E-05
AT5G65280,16.34055236,2.741963266,0.551252836,4.974057428,6.56E-07,1.35E-05
AT5G39050,45.70650269,1.941136707,0.390418009,4.971944588,6.63E-07,1.36E-05
AT1G13920,16.17245201,2.65605299,0.534589784,4.968394592,6.75E-07,1.38E-05
AT3G63060,15.4792386,6.079297526,1.224256913,4.965704063,6.85E-07,1.40E-05
AT5G54165,30.50486725,3.900119662,0.785873491,4.962783078,6.95E-07,1.41E-05
AT2G04240,31.4989192,1.825875326,0.367929552,4.962567742,6.96E-07,1.41E-05
AT3G46640,29.77870483,2.150966499,0.434028806,4.955815074,7.20E-07,1.46E-05
AT3G03440,17.63661104,2.950819087,0.596427073,4.94749353,7.52E-07,1.52E-05
AT1G10640,22.01510701,2.058442233,0.416399777,4.943427794,7.68E-07,1.55E-05
AT5G28510,26.01727314,5.244123377,1.061735422,4.939199791,7.84E-07,1.58E-05
AT2G37770,25.51234878,3.899973146,0.791157675,4.929451197,8.25E-07,1.65E-05
AT3G44735,52.28387212,1.359169729,0.276118724,4.922410589,8.55E-07,1.71E-05
AT4G15450,20.27486576,2.231603155,0.453482722,4.92103237,8.61E-07,1.72E-05
AT4G12900,16.88718684,2.288606902,0.465557449,4.915842089,8.84E-07,1.76E-05
AT4G31860,63.68205045,1.637615028,0.333279523,4.913638301,8.94E-07,1.78E-05
AT3G01310,32.14519858,1.592424223,0.3241398,4.912769813,8.98E-07,1.78E-05
AT2G22590,20.97272411,6.035022937,1.23223395,4.897627547,9.70E-07,1.92E-05
AT1G79110,33.69624098,2.016908148,0.412547973,4.888905724,1.01E-06,2.00E-05
AT5G22630,44.22977301,1.443080408,0.295348509,4.886025704,1.03E-06,2.03E-05
AT2G37040,125.9404668,1.0834269,0.221833562,4.883962969,1.04E-06,2.04E-05
AT5G19875,36.17562041,1.766969814,0.361832304,4.883394307,1.04E-06,2.05E-05
AT3G09540,16.77841562,2.447017925,0.50110404,4.883253235,1.04E-06,2.05E-05
AT2G17500,60.35823062,1.28292492,0.262699961,4.883612906,1.04E-06,2.05E-05
AT3G05345,46.27579979,1.328878758,0.272326737,4.879721961,1.06E-06,2.08E-05
AT5G13750,22.24899578,2.370404396,0.485976638,4.877609771,1.07E-06,2.10E-05
AT1G21670,39.63015253,2.112137049,0.433397872,4.873436599,1.10E-06,2.14E-05
AT2G35940,34.57787268,1.663527579,0.341620445,4.869519976,1.12E-06,2.17E-05
AT3G03170,18.72251193,3.014837523,0.61979736,4.864230987,1.15E-06,2.22E-05
AT4G19810,32.87001859,1.792489613,0.368544694,4.8636967,1.15E-06,2.22E-05
AT4G21580,57.76197487,1.218182673,0.250714895,4.858836468,1.18E-06,2.28E-05
AT5G66420,31.54344789,1.633633241,0.336276346,4.858008177,1.19E-06,2.28E-05
AT4G03820,21.46404334,2.691567236,0.554141581,4.857183301,1.19E-06,2.29E-05
AT1G28610,18.15912202,2.279222031,0.469416046,4.855441249,1.20E-06,2.31E-05
AT1G75170,34.26748753,1.636626706,0.337355382,4.851343108,1.23E-06,2.35E-05
AT5G51570,26.73636879,1.90358374,0.392547549,4.849307414,1.24E-06,2.37E-05
AT1G46554,19.99246149,3.013212731,0.622264186,4.842336743,1.28E-06,2.44E-05
AT4G19120,30.63855241,1.642951762,0.339368764,4.841199128,1.29E-06,2.45E-05
AT5G24080,12.76371602,5.982595877,1.237269742,4.835320605,1.33E-06,2.52E-05
AT4G12580,28.79881609,3.780177752,0.782343588,4.831863917,1.35E-06,2.56E-05
AT5G09620,92.64366926,1.552499798,0.321993998,4.821517822,1.42E-06,2.69E-05
AT5G56630,32.26549806,1.583935079,0.32852828,4.821305121,1.43E-06,2.69E-05
AT4G13800,11.83117614,5.993159807,1.245517216,4.811783998,1.50E-06,2.80E-05
AT2G39920,11.96558969,5.942311348,1.23655361,4.805542843,1.54E-06,2.89E-05
AT5G41040,37.24973791,1.530474551,0.31952507,4.789841844,1.67E-06,3.10E-05
AT3G56080,15.78495571,2.797577914,0.584127078,4.789330982,1.67E-06,3.11E-05
AT1G04990,30.12097935,2.011641383,0.421862747,4.76847363,1.86E-06,3.43E-05
AT4G33490,19.12087939,2.240631671,0.470058389,4.766709247,1.87E-06,3.46E-05
AT2G37580,12.85852663,3.48490681,0.732004347,4.760773378,1.93E-06,3.55E-05
AT2G38240,13.97936278,6.027200443,1.266317493,4.759628195,1.94E-06,3.56E-05
AT5G07030,51.55576337,1.269806955,0.266941694,4.75687007,1.97E-06,3.61E-05
AT5G62220,38.84700189,1.503564002,0.316274165,4.753989321,1.99E-06,3.66E-05
AT4G33980,21.82802972,5.803090419,1.220805275,4.753493893,2.00E-06,3.66E-05
AT3G59820,17.52642965,2.38427125,0.501680068,4.75257321,2.01E-06,3.67E-05
AT1G21590,27.2890333,1.649702642,0.347548001,4.746690065,2.07E-06,3.77E-05
AT1G62430,30.0403428,1.568555254,0.331009657,4.73869938,2.15E-06,3.92E-05
AT3G12120,605.781544,1.158533848,0.244946452,4.729743335,2.25E-06,4.08E-05
AT2G19860,27.70105158,1.739220288,0.367854914,4.728006123,2.27E-06,4.11E-05
AT2G26560,19.35089661,2.059251572,0.435967943,4.723401359,2.32E-06,4.20E-05
AT1G20630,48.76377925,1.223190519,0.259036366,4.722080291,2.33E-06,4.22E-05
AT5G60100,10.96024563,5.976088565,1.265629413,4.72183129,2.34E-06,4.22E-05
AT1G54130,51.6444256,1.229846019,0.260712778,4.717244888,2.39E-06,4.31E-05
AT3G21560,38.58881686,1.850783179,0.393174806,4.707278166,2.51E-06,4.50E-05
AT2G22510,82.15939026,1.342481044,0.28560002,4.700563557,2.59E-06,4.64E-05
AT3G26830,13.27357413,3.904187139,0.83175539,4.693912639,2.68E-06,4.79E-05
AT3G58570,18.29844593,2.278616447,0.4854508,4.693815409,2.68E-06,4.79E-05
AT2G18050,31.99961952,2.664975097,0.567854461,4.693060069,2.69E-06,4.80E-05
AT5G22460,26.43040085,2.563018751,0.546516748,4.68973506,2.74E-06,4.87E-05
AT2G47180,41.49731495,1.564557875,0.333997262,4.684343422,2.81E-06,4.99E-05
AT5G01300,15.03973772,5.807839096,1.242673201,4.673665685,2.96E-06,5.25E-05
AT1G64890,12.4946711,4.219772389,0.902928637,4.673428461,2.96E-06,5.25E-05
AT1G14730,29.54913047,2.169883091,0.464556592,4.670869232,3.00E-06,5.31E-05
AT5G10410,11.38266851,4.246206915,0.909543424,4.668503783,3.03E-06,5.36E-05
AT2G28550,46.59141934,1.194119678,0.255870736,4.66688648,3.06E-06,5.40E-05
AT2G39330,12.52737687,3.356341974,0.720087062,4.661022464,3.15E-06,5.54E-05
AT5G66170,55.74787495,1.390149986,0.298385616,4.658904149,3.18E-06,5.59E-05
AT4G25433,14.59661394,5.697671941,1.225018305,4.651091269,3.30E-06,5.79E-05
AT1G21410,32.47007261,1.608659122,0.346141991,4.647396625,3.36E-06,5.88E-05
AT2G24420,71.10210901,1.126153082,0.242403138,4.645785909,3.39E-06,5.91E-05
AT4G34630,44.36275572,1.414831807,0.304537591,4.645836333,3.39E-06,5.91E-05
AT5G49015,12.18313308,3.193404411,0.688480946,4.638333754,3.51E-06,6.11E-05
AT5G10730,35.8074291,1.553281736,0.335262183,4.633035919,3.60E-06,6.26E-05
AT1G17840,49.71289673,1.333761113,0.288189108,4.628076059,3.69E-06,6.40E-05
AT3G16990,26.97967542,1.856276861,0.401170378,4.627153361,3.71E-06,6.43E-05
AT1G61800,23.01013469,4.950062102,1.072501713,4.615435148,3.92E-06,6.76E-05
AT5G07330,16.6321053,5.849993023,1.267972642,4.613658711,3.96E-06,6.81E-05
AT5G52450,22.00626507,2.114043671,0.458777876,4.60798958,4.07E-06,7.00E-05
AT3G46450,35.4407674,1.532235437,0.332887349,4.602864733,4.17E-06,7.13E-05
AT3G51450,22.28847823,2.272405518,0.493797538,4.601897223,4.19E-06,7.15E-05
AT4G09750,35.29241553,1.483555246,0.32237162,4.60200326,4.18E-06,7.15E-05
AT2G36270,12.91196739,5.647583285,1.2306114,4.589249934,4.45E-06,7.55E-05
AT3G23450,35.91856989,1.642519709,0.358802408,4.577783403,4.70E-06,7.94E-05
AT2G20340,18.88493418,2.201118013,0.481048938,4.575663384,4.75E-06,8.02E-05
AT5G02240,206.8996441,1.121308104,0.245322293,4.570755032,4.86E-06,8.17E-05
AT2G47600,27.29703128,1.697985712,0.371782077,4.567153221,4.94E-06,8.28E-05
AT4G24130,40.45403011,1.351588254,0.296080278,4.564938476,5.00E-06,8.36E-05
AT2G18950,21.0929165,2.047384413,0.448825133,4.56165277,5.08E-06,8.48E-05
AT2G29350,13.16623363,4.99161821,1.094755665,4.559572851,5.13E-06,8.54E-05
AT1G16840,54.69683465,1.19089219,0.261195906,4.559383061,5.13E-06,8.54E-05
AT1G07040,44.32940498,1.494537022,0.328188302,4.553900954,5.27E-06,8.76E-05
AT3G07390,58.46087343,1.098381032,0.241226689,4.553314716,5.28E-06,8.78E-05
AT4G25650,74.43956238,1.225954078,0.269326932,4.551917886,5.32E-06,8.83E-05
AT1G09310,1630.581213,1.204072945,0.264819026,4.546776585,5.45E-06,9.03E-05
AT4G17280,24.10282864,1.925282552,0.423614382,4.544894212,5.50E-06,9.10E-05
AT4G35320,37.98334006,1.329919345,0.292645123,4.54447808,5.51E-06,9.11E-05
AT4G29070,45.53364,1.233776532,0.271651725,4.541758506,5.58E-06,9.22E-05
AT3G23280,41.36118594,1.305080333,0.287627963,4.53739032,5.70E-06,9.40E-05
AT4G21440,8.754224726,5.714078795,1.262566175,4.525765785,6.02E-06,9.88E-05
AT3G17130,19.29628518,2.214408027,0.489369398,4.525023505,6.04E-06,9.90E-05
AT5G40800,16.71948083,4.886059128,1.081700557,4.517016373,6.27E-06,0.000102779
AT3G18490,136.0530491,1.100195211,0.243884683,4.511128776,6.45E-06,0.000105217
AT1G21460,77.82759735,1.179442361,0.26170073,4.506836344,6.58E-06,0.000106906
AT3G55290,26.24259516,1.864043325,0.414117083,4.501247114,6.76E-06,0.00010938
AT2G16367,5.441659087,5.899097864,1.31080203,4.500372847,6.78E-06,0.000109737
AT2G47390,56.58595669,1.059418267,0.235806118,4.492751393,7.03E-06,0.000113643
AT5G16380,17.07000305,2.510037333,0.558828686,4.491604307,7.07E-06,0.000114159
AT5G40500,46.29574677,1.177342498,0.262280386,4.488869775,7.16E-06,0.000115437
AT3G62660,40.73485972,1.306107116,0.291142444,4.486144641,7.25E-06,0.000116723
AT4G17770,20.48652218,2.13401728,0.475797548,4.4851372,7.29E-06,0.000117077
AT2G28720,51.35750012,1.215517286,0.271595123,4.475475377,7.62E-06,0.000122187
AT4G38730,18.40367248,2.193419533,0.491093595,4.466398171,7.95E-06,0.000127162
AT1G03310,21.75043155,1.833908688,0.410688685,4.465447321,7.99E-06,0.00012762
AT3G55940,15.62263254,4.026632315,0.902405253,4.462110897,8.12E-06,0.000129514
AT5G22290,24.37745524,1.762363661,0.396108822,4.449190636,8.62E-06,0.000136976
AT5G01790,20.45967229,2.237164964,0.502970486,4.44790505,8.67E-06,0.000137592
AT4G33040,18.22818874,2.553393492,0.574071556,4.447866235,8.67E-06,0.000137592
AT1G17170,30.05540866,1.644344438,0.369781879,4.446795612,8.72E-06,0.000138047
AT2G12400,28.89700139,1.55405578,0.349590254,4.445363566,8.77E-06,0.000138853
AT5G35460,55.24716597,1.027698033,0.231260716,4.443893685,8.83E-06,0.000139572
AT2G46100,85.52104126,1.760745217,0.396529929,4.440384165,8.98E-06,0.000141749
AT5G14640,62.9038953,1.058930565,0.238926572,4.432033475,9.33E-06,0.000146618
AT5G64080,30.18228384,1.629399969,0.367664289,4.431760218,9.35E-06,0.000146683
AT2G47485,23.16946364,1.840294626,0.415305668,4.431181093,9.37E-06,0.000146955
AT1G64110,16.57784258,5.500066676,1.244104227,4.420905061,9.83E-06,0.000153611
AT4G05020,20.60317644,1.956492776,0.442932187,4.417138409,1.00E-05,0.000156053
AT1G67660,17.89828661,2.108632809,0.477757684,4.413603131,1.02E-05,0.00015825
AT1G69480,11.0889187,4.050180771,0.91766361,4.413578925,1.02E-05,0.00015825
AT1G60270,23.05763857,2.754081519,0.624502018,4.410044229,1.03E-05,0.000160591
AT5G09520,47.68714307,1.456629024,0.330526147,4.407000888,1.05E-05,0.000162463
AT1G26450,27.79064859,1.700186387,0.385961628,4.405065853,1.06E-05,0.000163654
AT2G35070,7.7535584,5.555548619,1.266925445,4.385063574,1.16E-05,0.000178558
AT3G61220,54.5173803,1.08290586,0.247031662,4.38367232,1.17E-05,0.000179557
AT1G08230,19.80787443,2.089618325,0.477548589,4.375718769,1.21E-05,0.000185777
AT5G11150,22.49505788,1.89669281,0.433510094,4.375198723,1.21E-05,0.00018607
AT5G25040,14.57882555,2.857994047,0.653655182,4.372326763,1.23E-05,0.000188229
AT5G54060,13.69064266,4.733887057,1.083686686,4.368317076,1.25E-05,0.000191098
AT1G54040,12.54025754,2.613035272,0.60002386,4.354885608,1.33E-05,0.000202545
AT1G28230,12.29233453,3.229702268,0.742093508,4.352150012,1.35E-05,0.000204431
AT5G64170,38.91048958,1.208730647,0.277983484,4.348210287,1.37E-05,0.000207971
AT2G39350,17.75219883,2.194546261,0.505491782,4.341408389,1.42E-05,0.000214172
AT1G03940,19.91767294,3.040758946,0.701198145,4.33651881,1.45E-05,0.000218557
AT1G53035,13.37034826,2.669539753,0.615935751,4.334120479,1.46E-05,0.000220684
AT3G50760,14.62423828,2.695221594,0.62197453,4.333331129,1.47E-05,0.0002213
AT5G25220,59.25138608,1.098412767,0.253503104,4.332936158,1.47E-05,0.000221345
AT1G62975,21.65494476,2.042813948,0.471524353,4.332361485,1.48E-05,0.000221747
AT1G58200,36.51698705,1.289061573,0.29766532,4.33057359,1.49E-05,0.0002232
AT3G21670,31.68442907,1.577787822,0.364405156,4.329762619,1.49E-05,0.000223668
AT5G20070,50.15774697,1.158505229,0.267893887,4.324492957,1.53E-05,0.000228719
AT3G12510,16.29853453,2.456697502,0.56807187,4.324624459,1.53E-05,0.000228719
AT1G24575,35.91972978,1.410707107,0.326552825,4.319996645,1.56E-05,0.000232877
AT1G08920,30.58764788,1.400801215,0.324435015,4.317663474,1.58E-05,0.000235165
AT3G46670,18.49735272,2.244141486,0.521014726,4.307251548,1.65E-05,0.000245733
AT5G44110,36.8513185,1.339463294,0.311126155,4.305209555,1.67E-05,0.000247621
AT5G19470,7.200214217,5.604121093,1.301961139,4.304368943,1.67E-05,0.000248367
AT2G03090,34.57676803,1.521735079,0.353795176,4.301175322,1.70E-05,0.000251777
AT5G37990,34.98159291,1.538063438,0.357682682,4.300078021,1.71E-05,0.000252829
AT1G54830,28.03484818,1.814603525,0.42275363,4.292342857,1.77E-05,0.000261561
AT3G07360,48.99370936,1.041994269,0.24278357,4.291864854,1.77E-05,0.000261751
AT1G52827,44.22620625,1.94100735,0.452638959,4.288202133,1.80E-05,0.000265688
AT1G54160,15.75174615,4.607173059,1.075655275,4.283131562,1.84E-05,0.000271395
AT4G14746,34.31013376,1.445730434,0.338376357,4.272551563,1.93E-05,0.000283497
AT4G32770,36.47783989,1.311548991,0.306962316,4.272671017,1.93E-05,0.000283497
AT4G02370,51.4562532,1.095155054,0.256605412,4.267856412,1.97E-05,0.000289079
AT1G66390,13.584202,5.377631061,1.261894774,4.261552684,2.03E-05,0.000296896
AT4G09760,40.49720458,1.250400347,0.293492208,4.260420929,2.04E-05,0.000298173
AT5G44050,11.6966758,2.608732002,0.612461514,4.259421929,2.05E-05,0.000299277
AT5G60540,38.78368489,1.625038249,0.383106903,4.241735756,2.22E-05,0.000321632
AT3G24420,21.27473283,2.262347939,0.533897294,4.237421624,2.26E-05,0.00032712
AT4G30490,43.56691915,1.248548363,0.29524799,4.2288124,2.35E-05,0.000338078
AT2G23010,9.914594596,3.233061983,0.765274794,4.224707269,2.39E-05,0.000343776
AT5G17450,19.9814876,1.93385208,0.458116149,4.22131393,2.43E-05,0.000348199
AT2G28400,65.99023704,1.512943956,0.3589936,4.214403698,2.50E-05,0.000357946
AT1G55760,14.64892628,2.472212004,0.587060818,4.211168466,2.54E-05,0.000362837
AT3G62990,9.718886674,5.312974805,1.264957626,4.200120774,2.67E-05,0.000379283
AT1G43620,14.04329431,2.342423219,0.557931016,4.198410109,2.69E-05,0.000381585
AT2G01170,16.43938523,1.973840244,0.470175114,4.198095949,2.69E-05,0.000381827
AT1G52855,12.99981493,4.00800762,0.955468588,4.19480836,2.73E-05,0.000386827
AT4G24000,12.60942116,5.312947532,1.266851844,4.193819158,2.74E-05,0.000387937
AT2G34610,15.4443269,3.273848023,0.780774587,4.193077079,2.75E-05,0.000388697
AT3G15534,9.793429135,5.252229843,1.25271811,4.192666969,2.76E-05,0.000389039
AT3G07650,18.89570813,2.83639895,0.676845343,4.190616042,2.78E-05,0.000391695
AT1G80130,14.27403664,2.406792012,0.574762229,4.187456816,2.82E-05,0.000396595
AT5G24610,55.53602726,1.071557272,0.255916893,4.187129894,2.83E-05,0.000396871
AT1G12050,41.94216383,1.125621472,0.269288425,4.179984604,2.92E-05,0.000408335
AT3G03900,25.81099767,1.617527462,0.387247532,4.176985848,2.95E-05,0.000413033
AT5G53970,44.08611079,1.525084594,0.365200092,4.176024667,2.97E-05,0.00041397
AT5G50160,20.51008655,1.580574598,0.378709189,4.173583968,3.00E-05,0.000418123
AT1G02820,38.90971763,1.389972109,0.33311974,4.172590042,3.01E-05,0.000419057
AT3G47500,49.76037332,1.260584409,0.302172589,4.171736467,3.02E-05,0.000420288
AT2G47870,5.10061733,5.570272062,1.335572844,4.170698802,3.04E-05,0.000421586
AT3G62590,14.28945811,2.649101823,0.636276136,4.163446773,3.13E-05,0.000434251
AT3G29250,28.85086409,1.760958742,0.423209285,4.160964332,3.17E-05,0.000438678
AT5G52660,16.93655777,1.973142353,0.47449836,4.158375495,3.21E-05,0.00044294
AT1G02920,138.0715334,1.382854015,0.332827565,4.154866239,3.25E-05,0.000449226
AT1G55020,26.12910243,1.545161123,0.372139755,4.152099055,3.29E-05,0.0004537
AT1G09490,39.60701429,1.331955309,0.32116283,4.147289734,3.36E-05,0.000462208
AT4G37990,11.59601983,5.244070601,1.264490855,4.147179538,3.37E-05,0.000462208
AT1G45010,14.77323907,2.288188245,0.552383717,4.142389021,3.44E-05,0.000469923
AT3G05936,18.96778741,1.999983038,0.483082068,4.140048182,3.47E-05,0.000473716
AT1G52030,8.280296291,5.401878935,1.306331836,4.135150646,3.55E-05,0.000482192
AT2G21820,15.1537026,5.23689279,1.268678974,4.127831307,3.66E-05,0.00049708
AT4G00360,108.0048625,1.192676938,0.289022559,4.1265877,3.68E-05,0.000499416
AT2G04080,10.1335699,2.744577634,0.665441984,4.124443153,3.72E-05,0.000503369
AT2G29650,90.3195922,1.14098213,0.277198633,4.116117442,3.85E-05,0.000521153
AT1G65900,11.54372141,2.399998032,0.583289043,4.114594749,3.88E-05,0.000523847
AT5G57900,50.03130333,1.132898194,0.275433642,4.113143857,3.90E-05,0.000526775
AT3G16360,24.71066144,1.869232787,0.454508471,4.112646747,3.91E-05,0.000527534
AT2G38010,15.22664372,2.167286803,0.527237076,4.11064946,3.95E-05,0.00053136
AT1G09500,13.27925507,5.202611087,1.268150228,4.102519537,4.09E-05,0.000547654
AT1G30500,22.6507069,1.827001427,0.445468164,4.101306391,4.11E-05,0.000549765
AT3G29590,11.14804884,3.920192906,0.955875421,4.101154629,4.11E-05,0.000549765
AT4G21960,1340.530894,1.169406682,0.285727808,4.092729688,4.26E-05,0.000568884
AT5G62530,37.96966425,1.269072193,0.310116649,4.09224141,4.27E-05,0.000569682
AT1G17180,15.91653051,2.025882625,0.495488262,4.088659165,4.34E-05,0.000578141
AT2G36590,8.387045707,5.23522578,1.280978881,4.086894686,4.37E-05,0.000581734
AT1G33480,25.56384041,1.685048669,0.413237694,4.077674168,4.55E-05,0.000602316
AT3G43270,19.64150347,2.143812148,0.525851782,4.076837277,4.57E-05,0.000604063
AT2G41180,30.58941318,1.569345719,0.385427122,4.07170546,4.67E-05,0.000616235
AT3G27210,33.4995604,1.394488189,0.342800128,4.067933684,4.74E-05,0.000625419
AT5G07920,19.13206734,1.826629641,0.449182961,4.066560396,4.77E-05,0.000628237
AT1G52560,16.40822805,3.701326049,0.911484699,4.060765973,4.89E-05,0.000643588
AT4G36210,44.17650159,1.148161155,0.282852678,4.059219677,4.92E-05,0.000646963
AT1G19670,68.44734401,1.478296985,0.364340307,4.057462099,4.96E-05,0.000651241
AT1G31690,9.973381713,2.506885572,0.618224554,4.054975745,5.01E-05,0.00065745
AT5G13550,31.22774893,1.303954875,0.321942289,4.050275214,5.12E-05,0.000669404
AT5G43840,10.66050443,5.254793567,1.297612459,4.049586247,5.13E-05,0.000670913
AT1G48540,16.46004638,1.868506943,0.462109354,4.043430253,5.27E-05,0.000686881
AT2G20880,13.82188487,4.484356448,1.109311472,4.042468288,5.29E-05,0.000687807
AT3G09910,15.90366875,2.288582275,0.566184761,4.042112105,5.30E-05,0.000688186
AT2G38400,29.8175331,1.516900362,0.375283042,4.042016802,5.30E-05,0.000688186
AT3G13672,14.10712894,2.803879556,0.69375737,4.041585255,5.31E-05,0.000688981
AT1G68850,15.11536802,1.955915759,0.484029461,4.040902293,5.32E-05,0.000690516
AT2G34720,48.39214008,1.258608233,0.311653116,4.038490769,5.38E-05,0.000696696
AT2G24850,14.88815831,4.387199532,1.086465269,4.038048574,5.39E-05,0.000697532
AT1G01250,10.20486086,3.737479625,0.927924881,4.027782531,5.63E-05,0.000726205
AT1G19200,14.8552803,2.770156978,0.687894903,4.027006111,5.65E-05,0.000728109
AT1G19550,25.25390494,2.898033855,0.719996806,4.025064879,5.70E-05,0.000732642
AT4G34920,46.12008469,1.151067104,0.28608176,4.023559923,5.73E-05,0.00073634
AT2G40435,10.64084307,3.697368399,0.919439453,4.021328851,5.79E-05,0.000742341
AT5G58700,13.23267003,2.241342095,0.557777512,4.018344319,5.86E-05,0.000750785
AT2G34850,13.67498274,4.449648488,1.1082365,4.01507123,5.94E-05,0.00076025
AT2G32990,17.97213295,1.734212626,0.433247505,4.002821961,6.26E-05,0.000797481
AT1G68470,10.78236807,2.807099618,0.701650071,4.000711657,6.32E-05,0.000804085
AT1G28050,15.71109535,2.020954139,0.505746269,3.995984272,6.44E-05,0.00081975
AT5G60890,41.92375145,1.178123635,0.294851702,3.995648076,6.45E-05,0.000820362
AT5G63350,13.98297843,4.985935155,1.248141385,3.994687794,6.48E-05,0.00082314
