GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT1G66200,112.4884962,-2.557557303,0.24988226,-10.2350495,1.38E-24,1.51E-22
AT3G48360,37.6430457,-3.061134165,0.299566477,-10.21854714,1.64E-24,1.77E-22
AT4G36040,96.08157702,-2.49375093,0.244063574,-10.2176285,1.65E-24,1.77E-22
AT5G14120,34.83730169,-3.555848158,0.348069194,-10.21592322,1.68E-24,1.80E-22
AT2G30520,44.79199383,-3.552518638,0.347873403,-10.2121019,1.75E-24,1.86E-22
AT5G67420,36.10040204,-3.382844459,0.33280335,-10.16469472,2.85E-24,3.01E-22
AT2G21330,489.0466555,-1.899923437,0.187240361,-10.14697592,3.42E-24,3.57E-22
AT5G65010,47.2861097,-2.657987782,0.262049377,-10.14307995,3.56E-24,3.69E-22
AT5G15350,46.54549629,-3.079438441,0.304237794,-10.12181426,4.42E-24,4.54E-22
AT3G54400,69.28464546,-3.378994509,0.334143577,-10.11240298,4.87E-24,4.97E-22
AT1G66180,45.37446306,-2.98230781,0.295701297,-10.08554187,6.40E-24,6.41E-22
AT5G22920,33.92609131,-3.538246164,0.353843453,-9.999467657,1.53E-23,1.52E-21
AT3G59060,47.01279486,-3.264413742,0.328470603,-9.938221916,2.84E-23,2.73E-21
AT4G35100,242.4775234,-1.372822784,0.138213956,-9.932591636,3.00E-23,2.87E-21
AT3G01290,50.3606258,-3.236833103,0.326198182,-9.922903558,3.31E-23,3.15E-21
AT4G38470,36.70828048,-2.949651161,0.298634682,-9.877121907,5.23E-23,4.93E-21
AT5G64940,77.72223807,-2.230182381,0.225900828,-9.872395775,5.48E-23,5.14E-21
AT1G52230,1166.062675,-1.726258343,0.175212862,-9.852349461,6.70E-23,6.22E-21
AT1G13245,57.0088667,-3.672684387,0.373359587,-9.836855716,7.81E-23,7.18E-21
AT2G05100,1762.641047,-2.689144325,0.274407569,-9.799818337,1.13E-22,1.01E-20
AT2G40000,87.50365699,-3.06661475,0.313518864,-9.781276654,1.35E-22,1.21E-20
AT5G63160,66.93567406,-2.256818437,0.23215046,-9.721361037,2.44E-22,2.16E-20
AT1G21500,332.0668606,-2.084147106,0.215011988,-9.693166982,3.22E-22,2.82E-20
AT1G71030,38.00577826,-3.849080455,0.397848252,-9.67474518,3.86E-22,3.31E-20
AT3G51920,69.55390482,-2.410866605,0.250185637,-9.636311011,5.62E-22,4.76E-20
AT4G25080,137.2708623,-1.616832664,0.168582408,-9.590755524,8.74E-22,7.28E-20
AT1G68520,46.38169083,-3.178643102,0.331879745,-9.577695383,9.92E-22,8.15E-20
AT5G14200,62.37571628,-2.819750252,0.294510201,-9.574372098,1.02E-21,8.39E-20
AT5G48485,44.24479501,-2.773174677,0.289909856,-9.565644697,1.12E-21,9.05E-20
AT5G65660,75.97856762,-2.078233402,0.217367759,-9.560909167,1.17E-21,9.43E-20
AT1G65930,208.286086,-1.345932195,0.141673043,-9.500270263,2.09E-21,1.66E-19
AT5G57560,90.22958226,-2.13322454,0.225702267,-9.451498047,3.34E-21,2.63E-19
AT3G19710,51.97175162,-2.758681449,0.292048329,-9.445975786,3.52E-21,2.74E-19
AT3G22060,37.8401282,-4.11112771,0.436460354,-9.419246613,4.54E-21,3.50E-19
AT5G02960,347.3077322,-1.19042168,0.126456869,-9.413657703,4.79E-21,3.67E-19
AT4G34350,206.1345001,-1.829519775,0.195220343,-9.371563181,7.15E-21,5.39E-19
AT1G20340,2147.263198,-1.221701339,0.131346708,-9.301347268,1.39E-20,1.03E-18
AT2G46220,91.78633389,-2.040271335,0.22130041,-9.219464772,2.99E-20,2.18E-18
AT5G16130,213.9617249,-1.460366981,0.158915984,-9.18955378,3.94E-20,2.87E-18
AT2G16060,22.6937231,-4.726762096,0.514663363,-9.184182198,4.15E-20,3.01E-18
AT3G49940,24.50841671,-4.097266031,0.446758865,-9.171090606,4.68E-20,3.39E-18
AT1G72450,43.68497951,-3.541404876,0.386589839,-9.160625849,5.16E-20,3.72E-18
AT4G23400,37.76687903,-3.244056697,0.354143687,-9.16028386,5.18E-20,3.72E-18
AT4G13340,29.32172607,-3.750588473,0.409526577,-9.158351823,5.27E-20,3.77E-18
AT1G22690,67.84210112,-2.990971334,0.32687258,-9.150266841,5.68E-20,4.05E-18
AT1G04040,63.08658442,-3.184394897,0.348419296,-9.139548036,6.27E-20,4.42E-18
AT1G19770,53.1328641,-2.490297168,0.272485942,-9.139176699,6.29E-20,4.42E-18
AT1G23310,676.5110289,-1.303313061,0.142728672,-9.131403271,6.76E-20,4.71E-18
AT1G68840,28.3048738,-5.984317588,0.655347116,-9.131523501,6.75E-20,4.71E-18
AT1G29660,37.1150482,-4.277059416,0.469627356,-9.107347274,8.44E-20,5.80E-18
AT2G35260,90.62884954,-1.810519398,0.19889058,-9.103092756,8.78E-20,5.99E-18
AT1G75500,48.59711003,-2.529197953,0.278004322,-9.097692938,9.23E-20,6.25E-18
AT3G47340,34.3236025,-4.514384036,0.497290768,-9.077956655,1.11E-19,7.46E-18
AT3G54890,2928.19941,-1.431989817,0.158148318,-9.0547268,1.37E-19,9.18E-18
AT1G57990,25.87953904,-4.770037693,0.52758099,-9.041337314,1.55E-19,1.03E-17
AT5G48490,34.63624802,-6.35535161,0.702997346,-9.040363586,1.56E-19,1.04E-17
AT1G44000,69.87510547,-2.062931505,0.229459493,-8.990395111,2.46E-19,1.61E-17
AT1G11260,37.7604543,-3.216412545,0.358130724,-8.981113126,2.68E-19,1.73E-17
AT3G14420,536.8456516,-1.278739993,0.142676717,-8.962499392,3.17E-19,2.04E-17
AT3G60245,629.6793714,-1.194989504,0.133441081,-8.955184563,3.39E-19,2.17E-17
AT4G14040,93.31311995,-1.722412852,0.192625573,-8.941766269,3.83E-19,2.43E-17
AT3G53890,163.3717564,-1.325347274,0.149034776,-8.892872588,5.95E-19,3.75E-17
AT3G01060,40.38195891,-3.161987877,0.356949127,-8.858371231,8.12E-19,5.07E-17
AT3G26570,74.06390793,-2.183403378,0.246946065,-8.841620455,9.43E-19,5.84E-17
AT4G34150,75.41352767,-2.461938432,0.27918984,-8.818151935,1.16E-18,7.13E-17
AT3G61440,254.1700952,-1.363497648,0.155305705,-8.779443406,1.64E-18,1.00E-16
AT5G23010,109.3402251,-1.660956919,0.189716634,-8.754935643,2.04E-18,1.24E-16
AT4G03210,48.82497575,-2.217529413,0.253910648,-8.733503036,2.47E-18,1.49E-16
AT3G04840,373.4310194,-1.209478554,0.139244527,-8.686004243,3.75E-18,2.24E-16
AT3G56940,972.7906096,-1.979584077,0.228680938,-8.656532954,4.86E-18,2.87E-16
AT4G35090,348.0966181,-3.166899678,0.366349131,-8.644485302,5.40E-18,3.16E-16
AT4G33560,21.89528378,-3.56627332,0.413052327,-8.633950436,5.93E-18,3.46E-16
AT2G37130,46.42481588,-3.369120401,0.390233967,-8.633590835,5.95E-18,3.46E-16
AT4G15560,107.9375824,-1.738124738,0.204175167,-8.512909605,1.70E-17,9.61E-16
AT5G19940,258.554269,-1.422595483,0.167254032,-8.505597563,1.81E-17,1.02E-15
AT1G09750,75.86104516,-2.654966017,0.313561692,-8.467124929,2.52E-17,1.41E-15
AT1G29920,3649.893456,-2.77279696,0.327948183,-8.454984983,2.79E-17,1.56E-15
AT3G17390,215.0037858,-1.856766606,0.220348813,-8.426487887,3.56E-17,1.99E-15
AT2G47450,99.02850614,-2.164542905,0.257749241,-8.397863344,4.55E-17,2.50E-15
AT5G44130,73.46725422,-2.284112785,0.272069068,-8.395341675,4.65E-17,2.55E-15
AT1G80180,79.70783284,-2.113227264,0.251877113,-8.389913794,4.86E-17,2.66E-15
AT4G18730,191.2106399,-1.200746697,0.1433936,-8.373781627,5.58E-17,3.04E-15
AT3G52720,23.25461333,-5.147569333,0.616632069,-8.347878086,6.95E-17,3.78E-15
AT4G17390,218.0636431,-1.324916012,0.159338673,-8.315093818,9.17E-17,4.94E-15
AT4G30170,24.80177706,-3.091063551,0.371744878,-8.315013147,9.17E-17,4.94E-15
AT4G12420,41.35028592,-2.224093286,0.267627468,-8.310407371,9.54E-17,5.10E-15
AT5G64040,1050.205559,-1.171821883,0.141636933,-8.273420349,1.30E-16,6.93E-15
AT1G55960,24.90012842,-3.413779542,0.414282018,-8.24023103,1.72E-16,9.04E-15
AT5G06980,24.66171892,-4.472770621,0.542786417,-8.240387901,1.72E-16,9.04E-15
AT4G10340,2822.61106,-1.248818534,0.151559828,-8.239772699,1.73E-16,9.05E-15
AT2G05620,145.3966293,-1.287291629,0.156521708,-8.22436483,1.96E-16,1.02E-14
AT2G18020,325.0171544,-1.07513114,0.130766658,-8.2217528,2.01E-16,1.04E-14
AT1G80440,21.17773071,-5.13296748,0.625586124,-8.20505328,2.30E-16,1.18E-14
AT5G03380,35.28499087,-3.232928661,0.39503616,-8.183880338,2.75E-16,1.39E-14
AT1G69530,76.98143441,-2.244010456,0.27428434,-8.181329109,2.81E-16,1.42E-14
AT5G19240,83.04913512,-2.677858474,0.327379663,-8.179672649,2.85E-16,1.44E-14
AT1G33811,29.37670325,-3.295289727,0.403802688,-8.160643365,3.33E-16,1.67E-14
AT1G11580,42.56482179,-3.067598478,0.376213854,-8.153868982,3.52E-16,1.76E-14
AT3G45640,63.94001633,-1.85409871,0.227479785,-8.150608671,3.62E-16,1.80E-14
AT5G07440,93.95811617,-1.481838033,0.182712855,-8.110201276,5.05E-16,2.48E-14
AT4G17870,50.79857897,-2.114499806,0.260865962,-8.105694556,5.24E-16,2.56E-14
AT1G27400,235.6350568,-1.318401831,0.162715429,-8.102500425,5.38E-16,2.61E-14
AT3G48930,236.0488752,-1.213905268,0.149907433,-8.09769899,5.60E-16,2.71E-14
AT2G23600,46.61175547,-3.312063897,0.410051219,-8.077195578,6.63E-16,3.20E-14
AT3G06070,20.08168542,-3.949057498,0.489186431,-8.072704499,6.88E-16,3.31E-14
AT1G09070,90.74369841,-2.147657681,0.266088213,-8.071224402,6.96E-16,3.34E-14
AT3G53420,611.8541557,-1.196641441,0.148857072,-8.038861877,9.07E-16,4.31E-14
AT4G15000,264.3047697,-1.168432256,0.145486838,-8.031188754,9.65E-16,4.58E-14
AT3G45030,100.7905894,-1.42172665,0.177404983,-8.014017552,1.11E-15,5.25E-14
AT3G22890,187.4517993,-1.50311614,0.187636645,-8.010781371,1.14E-15,5.38E-14
AT2G18328,25.07811137,-4.386872476,0.548297865,-8.000892871,1.24E-15,5.82E-14
AT3G55980,34.15131948,-3.815197554,0.477029499,-7.997823117,1.27E-15,5.95E-14
AT5G05440,17.29499883,-4.323246254,0.542163743,-7.974060072,1.54E-15,7.16E-14
AT1G70700,115.3430302,-2.403056168,0.301424812,-7.972323685,1.56E-15,7.25E-14
AT3G07470,35.01070362,-2.503775932,0.314632987,-7.957766769,1.75E-15,8.13E-14
AT1G43800,19.24346284,-4.717298757,0.593864273,-7.943395438,1.97E-15,9.09E-14
AT1G07180,34.89681653,-3.518715258,0.44358585,-7.932433498,2.15E-15,9.86E-14
AT5G28770,17.38831798,-4.994188082,0.630021409,-7.927013292,2.24E-15,1.03E-13
AT4G13770,64.68142842,-2.454174578,0.309764657,-7.92270687,2.32E-15,1.06E-13
AT5G49730,24.39170242,-5.367030611,0.680227662,-7.890050512,3.02E-15,1.37E-13
AT1G72930,44.82667811,-2.158999141,0.273781175,-7.885856803,3.12E-15,1.41E-13
AT5G44190,48.85547423,-2.829296319,0.358779892,-7.885883186,3.12E-15,1.41E-13
AT5G22580,26.21045445,-4.205317955,0.533427881,-7.883573588,3.18E-15,1.43E-13
AT1G23390,40.13007756,-2.568579426,0.326932608,-7.856602134,3.95E-15,1.75E-13
AT2G38470,60.94109962,-2.389470351,0.304616967,-7.844180093,4.36E-15,1.93E-13
AT1G19530,25.52976705,-3.180685647,0.408441343,-7.787374377,6.84E-15,3.00E-13
AT5G14740,645.1717406,-1.743953842,0.22425104,-7.776792674,7.44E-15,3.24E-13
AT1G06040,146.6457852,-1.483178852,0.191220865,-7.756365129,8.74E-15,3.77E-13
AT1G55450,41.916063,-2.546990332,0.329113925,-7.73893214,1.00E-14,4.29E-13
AT2G34620,61.20859695,-1.943143475,0.252298971,-7.701749501,1.34E-14,5.71E-13
AT1G19380,17.93300402,-4.917343194,0.639609091,-7.688044558,1.49E-14,6.33E-13
AT2G26080,130.3733389,-1.355475775,0.176303402,-7.688313232,1.49E-14,6.33E-13
AT3G23030,92.7423893,-1.574403069,0.204901864,-7.683693264,1.55E-14,6.53E-13
AT4G17460,15.9780368,-4.822066399,0.628016079,-7.678253085,1.61E-14,6.79E-13
AT1G09590,184.6419281,-1.139332691,0.148526801,-7.670889567,1.71E-14,7.17E-13
AT3G10720,21.52053928,-4.631270505,0.607078637,-7.628781873,2.37E-14,9.84E-13
AT5G60670,60.77417615,-2.022490816,0.265576484,-7.615474015,2.63E-14,1.08E-12
AT1G65845,21.73585015,-4.327166877,0.568771726,-7.60791488,2.79E-14,1.14E-12
AT5G16030,67.94825676,-3.345007325,0.440241288,-7.598122695,3.00E-14,1.22E-12
AT4G32480,16.46868104,-4.440966388,0.584585889,-7.596773156,3.04E-14,1.23E-12
AT3G16520,63.57935161,-1.936693109,0.255512843,-7.579631183,3.47E-14,1.40E-12
AT1G29910,2806.213063,-2.214452552,0.292666732,-7.566464902,3.84E-14,1.54E-12
AT3G62870,327.0758961,-1.236084232,0.163531528,-7.558690668,4.07E-14,1.63E-12
AT3G02550,14.61880816,-4.236571985,0.562197448,-7.535736784,4.86E-14,1.95E-12
AT5G56870,16.63494513,-5.446580502,0.723484023,-7.528266454,5.14E-14,2.06E-12
AT3G55750,199.5376694,-1.317039011,0.175448964,-7.506678766,6.06E-14,2.41E-12
AT2G30930,31.354646,-2.40874857,0.320994266,-7.50402367,6.19E-14,2.46E-12
AT5G13710,50.67423566,-1.859687436,0.248113075,-7.495322195,6.61E-14,2.62E-12
AT5G23740,189.6531745,-1.124442376,0.150028023,-7.494882297,6.64E-14,2.62E-12
AT2G23130,25.18598672,-3.053540632,0.407563431,-7.492185022,6.77E-14,2.67E-12
AT4G02920,92.8330983,-1.435990075,0.191826902,-7.485863888,7.11E-14,2.79E-12
AT4G16990,34.01748052,-2.513625793,0.335879943,-7.483703161,7.23E-14,2.82E-12
AT5G64120,24.33240331,-4.868753664,0.652472185,-7.462009535,8.52E-14,3.30E-12
AT1G70410,74.6529236,-1.624635229,0.217749842,-7.461016811,8.59E-14,3.32E-12
AT2G01250,243.5728837,-1.199998178,0.16165932,-7.423006476,1.14E-13,4.40E-12
AT5G19230,20.21471967,-4.793942501,0.647068938,-7.408704418,1.28E-13,4.89E-12
AT2G28950,31.13152645,-2.466569163,0.332981752,-7.407520536,1.29E-13,4.92E-12
AT3G54900,115.0608462,-1.452092763,0.196111259,-7.404433448,1.32E-13,5.03E-12
AT4G38970,1414.751552,-1.168131023,0.157839061,-7.400772745,1.35E-13,5.16E-12
AT5G26280,42.83097263,-2.726147748,0.368381482,-7.400338724,1.36E-13,5.16E-12
AT1G67740,1103.901362,-1.258395516,0.170231829,-7.392245758,1.44E-13,5.47E-12
AT3G12320,19.69677387,-4.547532767,0.615345585,-7.390209466,1.47E-13,5.52E-12
AT4G21850,23.09928707,-3.348200772,0.453175479,-7.388309669,1.49E-13,5.59E-12
AT1G71880,21.42848558,-4.497465759,0.611607932,-7.353511169,1.93E-13,7.20E-12
AT5G40850,28.20391399,-2.231927788,0.304101512,-7.339416937,2.15E-13,7.98E-12
AT1G12900,559.5107598,-1.331568911,0.181895168,-7.320529327,2.47E-13,9.14E-12
AT3G54880,29.15072143,-2.414088142,0.330142057,-7.31227085,2.63E-13,9.68E-12
AT3G56340,238.1273927,-1.106028525,0.151701477,-7.29082238,3.08E-13,1.12E-11
AT5G41080,18.03490343,-3.485340717,0.479728669,-7.26523333,3.72E-13,1.35E-11
AT5G14060,37.93527149,-2.195513881,0.30245456,-7.258987531,3.90E-13,1.41E-11
AT5G08050,163.6446335,-1.155579699,0.159517218,-7.244231777,4.35E-13,1.56E-11
AT3G16530,59.70098323,-2.766250431,0.383453367,-7.214046534,5.43E-13,1.94E-11
AT3G28200,28.97343571,-2.336744253,0.323955763,-7.213158469,5.47E-13,1.95E-11
AT1G54010,72.55772773,-2.669289903,0.370758647,-7.199535135,6.04E-13,2.14E-11
AT4G04830,52.07352866,-1.919007843,0.266630321,-7.197260382,6.14E-13,2.17E-11
AT5G07090,232.4122207,-1.235500377,0.171829699,-7.190260962,6.47E-13,2.28E-11
AT2G36620,155.3571225,-1.247706042,0.173670151,-7.184343608,6.75E-13,2.38E-11
AT3G58990,22.87459038,-4.114530128,0.574807988,-7.158094901,8.18E-13,2.85E-11
AT2G46830,21.33950656,-3.43333106,0.479824502,-7.155389198,8.34E-13,2.90E-11
AT5G02870,174.2751269,-1.436089514,0.200761194,-7.153222631,8.48E-13,2.94E-11
AT4G12730,62.79253077,-2.39043519,0.334483985,-7.146635696,8.89E-13,3.07E-11
AT3G58120,15.39977119,-3.471349311,0.486571832,-7.134299769,9.73E-13,3.34E-11
AT4G29410,199.3362513,-1.804153457,0.253037998,-7.129970475,1.00E-12,3.44E-11
AT3G28900,90.2483053,-1.352813705,0.19074273,-7.092347383,1.32E-12,4.48E-11
AT5G61130,38.40232147,-1.970580564,0.278159466,-7.084355587,1.40E-12,4.72E-11
AT5G59080,19.11588668,-5.523935878,0.780455721,-7.077833797,1.46E-12,4.93E-11
AT5G23020,18.33553473,-4.137483767,0.58467887,-7.076506407,1.48E-12,4.96E-11
AT2G34480,461.7428862,-1.131889788,0.160304108,-7.060890721,1.65E-12,5.53E-11
AT1G70290,23.77513552,-2.712637663,0.384410477,-7.056617399,1.71E-12,5.69E-11
AT1G76990,23.76374575,-2.532920673,0.359329918,-7.049011357,1.80E-12,6.00E-11
AT5G41520,184.8695462,-1.080667538,0.15332991,-7.04798912,1.82E-12,6.02E-11
AT2G29290,29.86151372,-2.323813414,0.329881464,-7.044389172,1.86E-12,6.17E-11
AT1G32450,26.50943769,-2.859674119,0.406031343,-7.042988602,1.88E-12,6.21E-11
AT5G11420,53.26006262,-2.116397961,0.300897712,-7.033612673,2.01E-12,6.62E-11
AT4G18205,15.72001099,-4.151622733,0.590829483,-7.026769743,2.11E-12,6.93E-11
AT1G18540,308.765598,-1.250723376,0.178387842,-7.011259092,2.36E-12,7.69E-11
AT4G26230,139.0685554,-1.174601671,0.167526018,-7.011458187,2.36E-12,7.69E-11
AT5G08330,20.14244107,-3.37279012,0.481286484,-7.007863781,2.42E-12,7.85E-11
AT2G24790,105.0145286,-1.349719657,0.192856015,-6.998587293,2.59E-12,8.38E-11
AT1G21050,16.0833282,-3.576032843,0.511952377,-6.985088855,2.85E-12,9.18E-11
AT1G10960,460.1425229,-1.43946811,0.20610272,-6.98422666,2.86E-12,9.20E-11
AT5G56710,358.1888638,-1.225234065,0.175427226,-6.984286824,2.86E-12,9.20E-11
AT3G50740,16.83960599,-3.658144293,0.524244103,-6.977940751,3.00E-12,9.59E-11
AT5G57345,194.7108279,-1.240511683,0.177811968,-6.976536488,3.03E-12,9.66E-11
AT5G27850,345.4936428,-1.031463921,0.148010381,-6.968861984,3.20E-12,1.02E-10
AT5G42070,50.11591288,-1.8057867,0.259206976,-6.966582182,3.25E-12,1.03E-10
AT4G21870,16.59583943,-3.798528481,0.545786108,-6.959738306,3.41E-12,1.08E-10
AT2G27402,19.46677845,-5.526575457,0.7947507,-6.953847867,3.55E-12,1.12E-10
AT1G64860,50.99156601,-1.855404884,0.267132519,-6.945634672,3.77E-12,1.19E-10
AT1G64720,346.3725978,-2.144370786,0.308936422,-6.941139461,3.89E-12,1.22E-10
AT4G30280,16.81284819,-5.337738542,0.769437904,-6.937192095,4.00E-12,1.26E-10
AT1G04800,139.3279263,-1.503094767,0.216875025,-6.930695516,4.19E-12,1.31E-10
AT2G34510,17.43692368,-3.244610941,0.468450679,-6.926259451,4.32E-12,1.35E-10
AT2G25900,30.5904645,-2.484326088,0.358749689,-6.92495678,4.36E-12,1.36E-10
AT4G23820,23.92406037,-3.196203544,0.461980691,-6.91847864,4.57E-12,1.42E-10
AT4G18100,319.6744996,-1.03406938,0.14961912,-6.911345172,4.80E-12,1.48E-10
AT5G65730,20.87372293,-8.602043093,1.251709907,-6.87223377,6.32E-12,1.93E-10
AT3G13750,48.90118794,-2.499470524,0.364567066,-6.855996489,7.08E-12,2.15E-10
AT4G09650,813.6335389,-1.155208848,0.168511609,-6.855366553,7.11E-12,2.16E-10
AT1G25230,17.00437391,-3.042652519,0.444046781,-6.852099038,7.28E-12,2.20E-10
AT5G53160,23.61628584,-2.462977859,0.359557443,-6.850026069,7.38E-12,2.23E-10
AT4G13495,131.3310165,-1.893535517,0.276450606,-6.849453311,7.41E-12,2.23E-10
AT1G12080,34.01138012,-2.527857961,0.369927738,-6.833383123,8.29E-12,2.48E-10
AT1G09690,296.9098483,-1.014196432,0.148536967,-6.827905878,8.62E-12,2.57E-10
AT1G17860,46.21741053,-2.104947282,0.308291935,-6.827772786,8.62E-12,2.57E-10
AT2G39570,40.35484407,-1.671524633,0.244843212,-6.82691841,8.68E-12,2.58E-10
AT5G38420,2723.184147,-1.125160484,0.165008815,-6.818790153,9.18E-12,2.72E-10
AT3G23730,19.90159057,-2.795067102,0.409916365,-6.818627747,9.19E-12,2.72E-10
AT5G21170,26.86522996,-2.117816286,0.310929558,-6.811241427,9.68E-12,2.86E-10
AT1G76080,137.8439246,-1.54599266,0.227477497,-6.796244384,1.07E-11,3.16E-10
AT3G32980,141.4346123,-1.565578906,0.230803248,-6.78317536,1.18E-11,3.43E-10
AT4G30190,58.96740696,-1.870166892,0.275825178,-6.780261707,1.20E-11,3.49E-10
AT5G06870,30.44801946,-3.39224986,0.50062073,-6.776087473,1.23E-11,3.59E-10
AT5G45775,98.57226054,-1.25930124,0.186012711,-6.769974124,1.29E-11,3.72E-10
AT4G00100,258.830977,-1.040483177,0.153812492,-6.764620749,1.34E-11,3.85E-10
AT1G62480,262.3944399,-1.995547833,0.295090346,-6.762497868,1.36E-11,3.90E-10
AT1G33590,84.14552485,-2.23148581,0.330721082,-6.747334631,1.51E-11,4.31E-10
