"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT2G25900",30.5904644993897,-1.6385574831965,0.327066513684764,-5.00986011908204,5.44696115810674e-07,1.67805443323039e-05
"AT4G25640",65.0769122828191,1.51236536615478,0.301945093453145,5.0087429766083,5.47866787712529e-07,1.6849470389394e-05
"AT3G50740",16.8396059866079,-2.06002129272189,0.411327007133616,-5.00823251815486,5.4932148623808e-07,1.68654775358096e-05
"AT3G14415",371.51694956506,-0.816261794158624,0.163037308794973,-5.00659511734893,5.54012906825705e-07,1.69806366840823e-05
"AT3G27220",10.9164789154582,-2.63626260918472,0.52722110384898,-5.00029795836826,5.72417842351292e-07,1.75150157762167e-05
"AT5G21020",93.8587160848617,-0.915393714878616,0.183097359511199,-4.99949162195661,5.74816697638119e-07,1.75586562478189e-05
"AT2G03090",34.576768033172,1.7464931562091,0.349395461565492,4.99861431623585,5.7743769503659e-07,1.76089234940803e-05
"AT2G15890",68.6554631404714,-1.55715761700706,0.311920574105754,-4.99216065330504,5.97075579452756e-07,1.81770749339976e-05
"AT3G49570",28.7367762902125,2.01806502186736,0.404320754449793,4.99124766576374,5.99905169335667e-07,1.82324714175367e-05
"AT5G50720",29.1670135634672,2.01732826841276,0.404914031118536,4.98211500065849,6.28930367235565e-07,1.90824872600061e-05
"AT3G55970",10.5448033241875,4.60204143079616,0.923950207092586,4.98083272828902,6.33112468011558e-07,1.91771466191488e-05
"AT1G33240",21.2227792866553,-1.73481267678398,0.348839285076818,-4.97310008074909,6.5890622371847e-07,1.99250151705017e-05
"AT5G24490",241.818632052789,-0.818493772720709,0.164767213165229,-4.96757672231744,6.77947394356998e-07,2.04665289470349e-05
"AT4G05050",492.523924989865,0.895551264553241,0.180523679814015,4.96085203600928,7.01846399493539e-07,2.11526428214639e-05
"AT1G20020",688.913248627701,1.0017052467095,0.201990494325061,4.95917023252324,7.07949112833036e-07,2.12924237393749e-05
"AT3G14067",276.530330775686,1.26705404684292,0.255509822273099,4.95892500558606,7.08843220925293e-07,2.12924237393749e-05
"AT3G07470",35.0107036169187,-1.35451473025531,0.27328733711018,-4.95637574934259,7.18202596766568e-07,2.15377267100114e-05
"AT5G24150",27.8116582950357,1.6110466000077,0.325325533940194,4.95210621956243,7.34145103500177e-07,2.19793060588536e-05
"AT1G22160",54.9082517651492,1.70300081072149,0.344372432100848,4.94522979186318,7.60540965510451e-07,2.27318643217884e-05
"AT4G24570",18.9365975840555,-2.41654353310727,0.489050585947353,-4.9412956502774,7.76051258443873e-07,2.31571130060946e-05
"AT5G03630",96.1999275586073,0.890096374030312,0.180327822730333,4.93599024572812,7.97450930139925e-07,2.37564053495315e-05
"AT5G17760",34.2728114747183,2.0649471638137,0.418407954363258,4.93524834382315,8.00488362625653e-07,2.38076052890954e-05
"AT5G65207",46.2329218848253,-2.19789441895287,0.446345489360828,-4.92419991092614,8.47062077944162e-07,2.51513350215887e-05
"AT5G53710",18.5348532626102,6.13434125443116,1.24686999077077,4.91979219953727,8.66361420253442e-07,2.56821391130302e-05
"AT1G51780",4.48860222388692,6.5469805714952,1.33093268334122,4.9190921925964,8.6946513248875e-07,2.57318918636384e-05
"AT5G19540",97.9353636327583,1.0403930353931,0.211630950825208,4.91607220652893,8.82978412253582e-07,2.60796212284214e-05
"AT3G01690",48.1181321717515,-1.1560740868011,0.235174081924722,-4.9158226847938,8.84103926870544e-07,2.60796212284214e-05
"AT4G24110",7.66180348864278,-3.31539404390211,0.674778584019119,-4.91330656073129,8.95530849943952e-07,2.63736026656414e-05
"AT3G13750",48.9011879417594,-1.70775444626286,0.347909383615426,-4.90861852737663,9.1720189385256e-07,2.69678270190884e-05
"AT2G26980",19.1755964906434,-1.70033060539819,0.346915577314033,-4.90128064747874,9.52139216267554e-07,2.79495435305336e-05
"AT2G37770",25.5123487754129,3.87722108614156,0.791142355462654,4.90078815698622,9.54529399929417e-07,2.79742195729314e-05
"AT3G15790",39.134907261724,1.67036780426815,0.341183748826755,4.89580119220839,9.79060093590602e-07,2.86466318794022e-05
"AT1G02660",20.3026170235785,-2.09159134683073,0.427251265880573,-4.89545968347202,9.80761982244074e-07,2.86499936334179e-05
"AT3G61440",254.17009518295,-0.739036809771088,0.15102637805035,-4.89342867988732,9.90942351412803e-07,2.8900617560671e-05
"AT2G35060",35.301661969919,1.56437418086346,0.319874332633735,4.89058990129949,1.00534228134289e-06,2.9273297104973e-05
"AT5G63980",59.5094027513156,1.0992276492397,0.224928739714692,4.88700399350477,1.02382017981409e-06,2.97633264189754e-05
"AT5G41600",58.6406267071051,1.16462640900481,0.238457848068765,4.88399278294651,1.03958881372013e-06,3.00422037054509e-05
"AT5G62210",48.9768686978695,1.65947962954684,0.339727145437905,4.88474251125203,1.0356410404644e-06,3.00422037054509e-05
"AT4G05020",20.60317644421,2.14119131400111,0.438389854926482,4.88421730096877,1.03840507371136e-06,3.00422037054509e-05
"AT4G25080",137.270862333327,-0.768267015029522,0.157305996182201,-4.88390165457945,1.04006964581548e-06,3.00422037054509e-05
"AT5G50360",71.0979827244645,5.99963333018108,1.22943413387539,4.87999573533004,1.06088134623224e-06,3.05943944784833e-05
"AT1G80130",14.2740366369669,2.764555823103,0.566786270325501,4.87759843144284,1.07385264203184e-06,3.09190777457748e-05
"AT3G29250",28.8508640864596,2.03548928850053,0.418523216419653,4.86350388375956,1.15325761677237e-06,3.31524836872479e-05
"AT3G28270",22.2823447046759,2.62805122745445,0.541539267599478,4.85292828182897,1.21651693383582e-06,3.49153898355135e-05
"AT4G33700",42.68493636902,1.90089573148884,0.391853180988663,4.85104070532948,1.22815335016802e-06,3.51934165564815e-05
"AT5G24080",12.7637160192649,5.99750234557039,1.23662901579149,4.84988001169596,1.23536181070997e-06,3.53438776049874e-05
"AT3G43190",8.1886668658956,-3.41341601945332,0.703881658901017,-4.84941747847606,1.23824568904659e-06,3.53703313676552e-05
"AT5G66210",18.6368331366987,-1.78694275458594,0.3700105114363,-4.82943781150817,1.36919066674859e-06,3.90489717327208e-05
"AT1G02610",7.33370504341201,-4.14858790688893,0.859730720250342,-4.82545035226951,1.39687260205782e-06,3.9775616853233e-05
"AT5G22630",44.2297730059138,1.42408448779751,0.295269966265384,4.82299133166005,1.4142111910565e-06,4.02059128065244e-05
"AT2G37870",147.320474569857,3.74137132651336,0.776124037514304,4.82058426961735,1.43138375024698e-06,4.06301428352338e-05
"AT1G62660",73.8772526915261,1.13581181058381,0.235699341687087,4.8189010730955,1.44351102220965e-06,4.09100541349307e-05
"AT1G63010",43.1519886931527,1.78616774895693,0.370846259115532,4.8164642491391,1.46124330958134e-06,4.13476888211158e-05
"AT4G11220",61.8024600794125,1.27550254683015,0.264873119779812,4.81552279782285,1.46815000004972e-06,4.14781094693233e-05
"AT2G16890",23.7625052382263,3.16840525792936,0.658104961960529,4.81443757617405,1.47615036727718e-06,4.16389727819609e-05
"AT2G29440",17.8818281544555,2.15528406365088,0.447778279895654,4.81328407477274,1.48470005214375e-06,4.181480505671e-05
"AT5G41900",14.6074609059823,3.27536246545938,0.680625219241411,4.81228490050651,1.49214433838114e-06,4.19590058267829e-05
"AT5G11070",44.0611313960969,-1.81765827803644,0.377775838206966,-4.81147308590083,1.49821912465922e-06,4.20643077099111e-05
"AT1G23310",676.511028886943,-0.678027543936197,0.141001638643011,-4.80865010124339,1.5195290939123e-06,4.25538027183757e-05
"AT1G70940",34.4674847437161,-1.37736096870002,0.286440590878255,-4.80853975505671,1.52036795841978e-06,4.25538027183757e-05
"AT2G47485",23.1694636440132,1.97528556165604,0.411982545127059,4.79458555955775,1.6301148112767e-06,4.55548958018238e-05
"AT4G17340",108.614190528485,0.955906057055822,0.199407192791568,4.79373910075046,1.63701142065729e-06,4.56769199028224e-05
"AT4G17490",13.6736472732603,-2.65040103068405,0.553172573324301,-4.7912733900678,1.65726125857612e-06,4.61705825633868e-05
"AT2G30860",816.694837145499,0.719599260339769,0.150321737378307,4.78706056016895,1.69241777099081e-06,4.70773775342021e-05
"AT1G04570",8.67711313266343,6.04466561868396,1.26392850957493,4.78244265628349,1.73177798779215e-06,4.80981354055565e-05
"AT4G29930",14.0156214078131,2.69403205575732,0.563603303387817,4.78001466556974,1.75282407936401e-06,4.8607884953546e-05
"AT3G49220",118.030300086797,1.16423448299514,0.244254516449607,4.76648088198333,1.87471509621939e-06,5.18288386401971e-05
"AT3G61220",54.5173802953044,1.16911068211515,0.245269695757323,4.76663323002571,1.87329872443682e-06,5.18288386401971e-05
"AT5G66985",6.96623883735637,-3.18564651652935,0.668427955347063,-4.7658786426359,1.88032416349453e-06,5.19044222072885e-05
"AT5G48180",148.650163556265,1.19430191364677,0.250905781965118,4.75996170471994,1.93629695012142e-06,5.33678913596061e-05
"AT1G28610",18.1591220176267,2.23420227957851,0.469841475436536,4.75522574396541,1.98224792258067e-06,5.44680696291459e-05
"AT3G18490",136.053049096506,1.15775870569663,0.243462325303703,4.75539163709379,1.98062077691241e-06,5.44680696291459e-05
"AT4G27820",26.7912710668991,1.92649157299485,0.405550427985881,4.7503132534283,2.03101780751166e-06,5.57233502720487e-05
"AT4G05070",98.0476276373866,-1.66724409811345,0.351589104185228,-4.74202436385827,2.11593169545368e-06,5.79649694962449e-05
"AT5G04340",60.3597818096115,1.44443927357536,0.304994866141144,4.73594618772014,2.18035440398154e-06,5.96393000834525e-05
"AT5G35460",55.247165969564,1.08837627255092,0.22996578574655,4.73277478655215,2.21471179170029e-06,6.04874311279355e-05
"AT3G47500",49.7603733181007,1.4194260327136,0.30014356325205,4.72915699851811,2.25453996471486e-06,6.14821903066427e-05
"AT2G41660",40.891433673399,2.2168861647112,0.468836228125546,4.72848733037234,2.26198738035952e-06,6.14994852072747e-05
"AT4G16750",19.6332877889713,3.43505580859763,0.726435547118044,4.72864498746707,2.26023194415291e-06,6.14994852072747e-05
"AT4G30530",209.334524578367,0.866480286264435,0.18329255249883,4.7273076535391,2.27516412659306e-06,6.17647187629843e-05
"AT2G22590",20.9727241125735,5.8319161586409,1.23382028173144,4.72671445346714,2.28181786738012e-06,6.18216040588098e-05
"AT4G01070",67.2090507988006,1.66139167319625,0.35150490602106,4.72651062542128,2.28410845328899e-06,6.18216040588098e-05
"AT1G70090",11.225525174378,-2.4685091937973,0.522321375368797,-4.72603517720169,2.28946004663236e-06,6.18736859608592e-05
"AT4G18280",62.4375566820042,1.56790681634724,0.331843222204431,4.72484206828649,2.30294261765475e-06,6.21450270202112e-05
"AT1G23870",12.4983449022366,-2.25379706783576,0.477070020936277,-4.72424794878653,2.30968478844368e-06,6.22339395310055e-05
"AT1G22190",42.9686991799832,-1.4100313448041,0.298577080612672,-4.72250362255117,2.32958938863144e-06,6.2676717187725e-05
"AT1G22500",8.32313896081075,-2.83982001263901,0.601729622506165,-4.71942863775153,2.36507995585604e-06,6.3536887564091e-05
"AT2G40435",10.6408430721969,4.29026417627933,0.909282391120971,4.71829677795724,2.37827379287767e-06,6.37963993801198e-05
"AT1G15670",8.59473160232,-2.96432085619274,0.628798467544449,-4.71426221467883,2.42588106532516e-06,6.49769004040284e-05
"AT2G47440",12.2893905188958,-2.16384545460736,0.459145858951712,-4.71276264921063,2.44380786619721e-06,6.53600939384567e-05
"AT2G25620",36.5552615924331,1.87781843738959,0.398612196715863,4.71089056697413,2.46636651690533e-06,6.58658501918519e-05
"AT2G39020",70.2639737262572,1.06546319477565,0.226248174695556,4.70926758286276,2.48608518060655e-06,6.62943807466618e-05
"AT1G08650",50.4593849713187,1.38974875904672,0.295276171642749,4.7066065348753,2.51874383219107e-06,6.69674262187708e-05
"AT5G25350",27.1075595588494,-1.67646712439416,0.356190209687127,-4.70666256062104,2.51805201194937e-06,6.69674262187708e-05
"AT5G53160",23.6162858389118,-1.47218710796267,0.312880189137347,-4.70527428413313,2.53524866110451e-06,6.73071236454702e-05
"AT3G28200",28.9734357076734,-1.34118099495686,0.285314034477976,-4.70071862188884,2.59247536022258e-06,6.87253416712163e-05
"AT1G75500",48.5971100298737,-1.11429656916669,0.237196541013131,-4.69777748194484,2.63007738576464e-06,6.96199223536788e-05
"AT2G17230",12.284521587764,-2.20439103369948,0.469565654074884,-4.69453209486215,2.67217656207879e-06,7.0630751793863e-05
"AT5G23220",24.3097374249044,2.09890370572894,0.447391859456279,4.69142131526435,2.71313614812961e-06,7.16085480733682e-05
"AT4G15450",20.2748657649483,2.13335123527549,0.454919393738897,4.68951481215578,2.73853611293182e-06,7.21734196303038e-05
"AT1G22890",23.3906138223699,-1.78630568769161,0.381605176905986,-4.68103106507828,2.85435677832019e-06,7.51161850131406e-05
"AT1G12805",5.58589539886778,-6.15275580018175,1.31495144598043,-4.67907451563298,2.88172706271689e-06,7.57260824792258e-05
"AT1G45010",14.7732390735366,2.55537779934951,0.54648905340818,4.6759908243594,2.92537687070586e-06,7.676137884717e-05
"AT1G02930",213.142366330743,1.36849978721872,0.29334574402693,4.66514280532082,3.0840278294929e-06,8.06897889939642e-05
"AT1G76180",959.184464037579,1.38882187684179,0.297684641487735,4.66541327057013,3.07997385390748e-06,8.06897889939642e-05
"AT1G21050",16.0833282018084,-1.80609628988529,0.387359126681867,-4.6625887076842,3.1225641788198e-06,8.15798134880373e-05
"AT4G15610",35.9680757640356,1.37763277700731,0.295561718746028,4.66106633447715,3.14575307907618e-06,8.20668790990785e-05
"AT5G03120",8.09535569069956,-2.78243694751836,0.597150770301376,-4.65952165834784,3.16945048202506e-06,8.25657857893195e-05
"AT5G66780",55.9647719007124,5.72510598569055,1.22896476180931,4.65847855333291,3.18554986597622e-06,8.28656076807906e-05
"AT5G57800",55.7589658686484,1.14147995631626,0.24505482542015,4.65805949488723,3.19203971537938e-06,8.29149539305668e-05
"AT1G24070",16.8383523748244,3.67424451293309,0.790008168221454,4.65089433341547,3.3049864501099e-06,8.57254603216006e-05
"AT3G29030",23.3018343002226,1.70766722312263,0.367483544483639,4.64692160712155,3.36925129108174e-06,8.72669921921072e-05
"AT1G19640",4.0791557327576,6.15281563563787,1.32467363972047,4.64477849573291,3.40441520863554e-06,8.80514437843801e-05
"AT3G07010",12.4497437894868,-2.0552839812077,0.4430842868299,-4.63858467180698,3.50803213911889e-06,9.06015796960133e-05
"AT5G24420",12.4610162693736,2.18470996912624,0.471050145744024,4.63795625341647,3.51871236510736e-06,9.07475918961188e-05
"AT4G01060",25.698812250569,2.06592861872802,0.445784333268578,4.63436793208999,3.58029717338669e-06,9.22041438960768e-05
"AT5G43700",21.9614132334522,-1.54813973957511,0.334380739301447,-4.62987115468828,3.6589333389972e-06,9.40950478189694e-05
"AT2G44490",70.2907608094504,-0.937079530213368,0.202607367232072,-4.62510096752804,3.74415967361433e-06,9.61498073794587e-05
"AT1G78995",37.2215947810266,1.49258937182101,0.323063329430978,4.6201138781364,3.83529477822004e-06,9.83502508965999e-05
"AT1G66200",112.488496179093,-1.06391333875217,0.230765008656404,-4.61037548520312,4.0194232615461e-06,0.000102925742043534
"AT5G57110",47.9140387109315,1.99598083331873,0.433458360800216,4.60478102125867,4.12900102153097e-06,0.000105581948217703
"AT1G10585",8.33433417921032,4.37767365150312,0.950986986389746,4.6032950126081,4.15858496608985e-06,0.000106138053038646
"AT2G20880",13.8218848663878,5.07285324606953,1.10205179356806,4.60309876148868,4.16250714847178e-06,0.000106138053038646
"AT3G48510",30.2091961502453,3.29250366468773,0.715648887282724,4.60072491300751,4.21023142135533e-06,0.000107203537164637
"AT5G65430",58.2302287079085,-1.08611458538405,0.236423963464811,-4.59392766057619,4.34980221453156e-06,0.000110601379406955
"AT5G47990",21.6878385133456,1.9260347361849,0.419303570964483,4.59341362572856,4.36053550552174e-06,0.000110718350887741
"AT2G15090",20.686864003696,-1.84075311568446,0.400812376956227,-4.59255557341606,4.37850859921529e-06,0.000111018561434879
"AT1G27100",25.4963077657234,-1.59183103466181,0.346734537386346,-4.5909214774533,4.41293348822071e-06,0.000111734485642144
"AT2G38760",14.1027413913866,2.22821219609896,0.485532430282982,4.58921393736829,4.44918259179976e-06,0.000112494528473055
"AT1G13360",71.88801511016,1.00337050260299,0.218722408750214,4.58741520055615,4.48767616372066e-06,0.000113309115781327
"AT5G64170",38.9104895842806,1.26824265285011,0.276689231592646,4.58363574740514,4.56959987949134e-06,0.000115216461766002
"AT5G25220",59.2513860806445,1.15581877632773,0.252240653506129,4.58220655656383,4.60095088072909e-06,0.000115845141213113
"AT1G71000",35.5082354937789,5.56828161971939,1.21561096555346,4.58064444753029,4.63545325962325e-06,0.000116551305983257
"AT5G51970",51.4429377210835,-1.17740428653981,0.257062478121235,-4.58022615803356,4.6447340253701e-06,0.000116622229986101
"AT5G15120",6.00201626602381,-5.25714809774006,1.14802557113262,-4.57929529614351,4.66545137321154e-06,0.000116979713389706
"AT5G54960",32.2781372701615,1.84294613223275,0.402712485617874,4.57633224210855,4.73198833158867e-06,0.000118483474826866
"AT4G25050",269.757539140758,-0.738144792654456,0.161417622323035,-4.57288852376512,4.81046103016709e-06,0.0001202815138194
"AT2G35880",22.5144328399578,-1.6572034855488,0.362510866281214,-4.57145878839186,4.84340552937744e-06,0.000120937759366322
"AT5G07580",14.2476257017975,-1.85857718377519,0.406763492063983,-4.56918386245646,4.89627111020169e-06,0.000122088925901203
"AT5G15190",33.2580212439605,3.00509906637805,0.658606259704368,4.56281582827191,5.04720867373693e-06,0.000125678976809618
"AT2G28840",141.073165275254,0.856629931160287,0.187981256691969,4.55699651249797,5.18902853674179e-06,0.000129032413462534
"AT1G76090",25.27868447836,-1.83987410456958,0.404210962750538,-4.55176695864401,5.31972416539945e-06,0.000132100385636804
"AT5G19470",7.20021421741555,5.89749962117403,1.29608505766661,4.55024119465702,5.35844575534279e-06,0.000132879150029126
"AT5G49730",24.3917024207758,-1.72859490867866,0.380116959867788,-4.54753428860397,5.4278079295979e-06,0.000134414563172882
"AT1G47710",41.9195193709268,1.48016085715382,0.325609514666827,4.54581574088326,5.47228947384164e-06,0.000135330468316799
"AT2G16367",5.44165908692894,5.95232850736872,1.30955874107374,4.54529325083064,5.48588223329976e-06,0.000135481028669987
"AT4G15760",14.5795251533104,-1.80350758218673,0.396850638819834,-4.54455002907405,5.50527310614305e-06,0.000135774174023498
"AT5G51550",29.8951775181326,-1.46040670060549,0.32139628478878,-4.5439439400031,5.52113470236878e-06,0.000135979597246744
"AT5G49700",8.1591385711604,-3.09247138438402,0.680783711456079,-4.54251670882336,5.55865891187084e-06,0.000136717260675755
"AT1G10640",22.0151070063378,1.90089796642599,0.418726621949709,4.53971127408826,5.63313112003569e-06,0.000138360430081638
"AT5G12010",25.8861977389858,1.74673034509706,0.385133045869887,4.5353946222708,5.74958800229058e-06,0.00014102895680075
"AT1G31550",11.7697566400343,2.33590420182106,0.515198267037984,4.53399079785499,5.78795516907569e-06,0.000141714784918552
"AT5G25265",42.9083390757362,-1.14004988956581,0.251458395648191,-4.53375154417521,5.79451847538147e-06,0.000141714784918552
"AT5G63450",9.63200765257115,2.9012978647884,0.639966960646767,4.53351195170494,5.80109821385976e-06,0.000141714784918552
"AT3G62720",11.0796356785263,-2.20200590592288,0.485937536073851,-4.53145876260982,5.85777729040203e-06,0.000142906018140038
"AT5G55180",63.4729235781771,1.13864207751117,0.251323884086446,4.53057647763998,5.8822955792271e-06,0.00014331050214816
"AT3G08940",995.260001897128,-0.714996285603688,0.158084745645539,-4.52286703997909,6.10075663888159e-06,0.000148432560110147
"AT3G28007",65.7137034116678,4.75071634101127,1.05273650639048,4.51273069013258,6.39982643150012e-06,0.000155499416645857
"AT2G47460",13.1316148642205,2.92302048477238,0.648854760836689,4.50489178965595,6.64067728465027e-06,0.000161134606209397
"AT1G65960",184.051100865008,0.876510410297617,0.194581779653516,4.50458625601217,6.6502382344058e-06,0.000161150001135205
"AT2G24790",105.014528647168,-0.836343455595057,0.185747644947341,-4.50257905467473,6.71337703316107e-06,0.000162461924369513
"AT1G49240",137.416939583225,-0.837835539110115,0.186226573097382,-4.49901174238969,6.82700870369742e-06,0.000164990613290294
"AT1G68190",22.7635099800828,-1.53889395752299,0.342702070994424,-4.49047171806564,7.10656111792815e-06,0.000171517042596199
"AT1G76590",55.1685874366463,2.01993685715139,0.450715112228058,4.48162664696568,7.40762524201432e-06,0.00017854453737528
"AT1G69530",76.9814344127721,-1.14813210304261,0.256224178642661,-4.48096705441619,7.43055821711114e-06,0.000178858489991343
"AT5G26570",54.2096107725481,2.08827744651621,0.466485662414754,4.47661657103517,7.58352688968584e-06,0.000182297484606523
"AT4G24130",40.4540301080507,1.32339428604572,0.296159345860322,4.46852110036018,7.87622444242754e-06,0.000189081755131841
"AT3G51910",8.00817118263981,-2.68790416673269,0.601702974129373,-4.46716117802462,7.9264410618371e-06,0.000190034582323168
"AT1G35720",580.739051794998,0.586981843536049,0.131447498080921,4.46552313361412,7.98733406606392e-06,0.000191240506491581
"AT1G64230",185.470513849546,-0.957052587256038,0.214402081001756,-4.46382135277968,8.0510699431015e-06,0.000192511212824916
"AT3G60530",33.780426307353,-1.48405907741689,0.332615062400719,-4.46179155780072,8.12772660512589e-06,0.000194087101061293
"AT5G59310",316.865958426786,4.73621350298466,1.06158742933474,4.46144459901213,8.14089937868587e-06,0.000194144856649163
"AT5G65140",26.6681085108125,2.18554298202258,0.49082122929976,4.45282895595333,8.47462626063031e-06,0.000201836976099154
"AT1G51500",91.1148807819737,0.983940880887566,0.221188670908343,4.44842349676804,8.65028480242891e-06,0.000205749132461461
"AT4G40010",30.377610691598,2.34815787822383,0.528347843252547,4.44434080352899,8.81617597844825e-06,0.000209418980182798
"AT3G03440",17.6366110360461,2.6743436086627,0.601789630880116,4.44398419552607,8.83080944319877e-06,0.000209490936764872
"AT5G10430",34.6404013436132,-1.82521745226664,0.410785967495176,-4.44323223452875,8.86174238955472e-06,0.000209948865300041
"AT4G13410",7.10798738415021,3.09841116151472,0.69787388775149,4.43978663752218,9.00481075840691e-06,0.00021277990657267
"AT4G25433",14.5966139356251,5.45045533440693,1.22756182298676,4.44006585439871,8.99313540273594e-06,0.00021277990657267
"AT4G37450",43.4979780435729,-1.22135346115177,0.275137413990525,-4.43906716806545,9.03496190017268e-06,0.000213213290436363
"AT5G51190",14.7981915148326,-1.98800037146223,0.447966194582969,-4.43783570167152,9.08679352425776e-06,0.00021415650586609
"AT1G55210",80.7626504732406,1.01952458253045,0.229923719484038,4.43418619365727,9.24207281555688e-06,0.000217532125866034
"AT3G57530",33.9565060376374,-1.27579825746428,0.287853135127624,-4.43211520659184,9.33131334573134e-06,0.000219346614362615
"AT3G53420",611.854155703302,0.634175333583616,0.143101770948813,4.43163861200892,9.35196641273762e-06,0.000219546228412422
"AT3G05880",657.850780175817,2.57999462597304,0.583000972904742,4.4253693319215,9.62774201486426e-06,0.000225726787784863
"AT2G41900",41.6143383387105,1.34367539130876,0.303981131706896,4.42025919096963,9.85825873372592e-06,0.000230831575771665
"AT2G36390",87.3919310920296,1.93634490613462,0.438136981940177,4.41949660939374,9.89310735367669e-06,0.000231347496186432
"AT1G77680",17.8836613304787,2.2530078796982,0.509933437697281,4.4182391526866,9.95082800081546e-06,0.000232396245664582
"AT1G68570",43.8809541049135,1.62292752081165,0.367408185702515,4.41723288692785,9.99724985885182e-06,0.000233178748968801
"AT3G27770",44.9818740845791,-1.09115085965683,0.247290578209799,-4.41242390856924,1.02219724681596e-05,0.000238112605119594
"AT1G24600",30.373517594419,2.83681631889267,0.643064893394954,4.41139976389656,1.02704497263896e-05,0.000238933542410454
"AT2G28630",6.70178010506584,-3.12638982415761,0.709304108890442,-4.40768604745317,1.04480843204076e-05,0.00024275323839938
"AT3G63060",15.4792386004976,5.42126226123194,1.23068897869964,4.40506281851984,1.05753227392289e-05,0.000245393703613494
"AT1G58520",13.4294942287567,2.36184735597344,0.537008814626427,4.39815379495487,1.09175606796529e-05,0.000253007704819337
"AT2G29380",16.2711891873782,5.47072754645235,1.24394732042819,4.39787719030516,1.09314800730672e-05,0.000253007704819337
"AT5G37740",26.9071339214968,-1.33843403160853,0.304514415985201,-4.39530597353912,1.10616830667102e-05,0.000255693424332035
"AT2G23130",25.185986722078,-1.44960658560322,0.329882395387638,-4.39431326397341,1.11123476456098e-05,0.000256536076785415
"AT2G47930",16.2484562244446,-1.95456612668852,0.444930948664749,-4.39296509391903,1.11815085772668e-05,0.000257803032369601
"AT5G41080",18.0349034306676,-1.5746443070744,0.358930450956525,-4.38704574348062,1.14900631772398e-05,0.000264579222625907
"AT3G45730",11.2287690609747,-2.09025902776685,0.476529141464549,-4.38642434614326,1.15229217525462e-05,0.000264997842546137
"AT2G47700",37.6817377491308,-1.29143269758306,0.294870996113045,-4.37965318599174,1.18868337309996e-05,0.000273019095859716
"AT5G54510",16.0359568662682,-1.81215720598273,0.413844635328828,-4.37883459463682,1.19315644687905e-05,0.000273698263475318
"AT5G05220",71.6678071595983,5.41059568274486,1.23623730004596,4.37666432046964,1.20509348513048e-05,0.000276085693998231
"AT3G17520",177.732485999086,5.46739696127754,1.24986402089822,4.37439342989357,1.21770592503962e-05,0.000278621610452983
"AT1G76160",79.0510432852796,-0.82096132918529,0.187817734483198,-4.37105330571823,1.23648598552688e-05,0.000282560525274895
"AT3G57450",19.2516925873357,-1.55788724991205,0.35647246497931,-4.37028775841767,1.24082909182524e-05,0.000283194533435159
"AT1G04040",63.0865844152276,-1.35616619779028,0.310524837645063,-4.36733566330823,1.25771362358399e-05,0.000286230591278848
"AT3G22060",37.8401282002623,-1.40262270063922,0.321166576390622,-4.36727481546294,1.25806393867053e-05,0.000286230591278848
"AT2G35940",34.577872678264,1.50369526635402,0.344321025171246,4.36713170683133,1.25888821511885e-05,0.000286230591278848
"AT2G38470",60.9410996227529,-1.23522316666036,0.283229917149396,-4.36120300811589,1.29349282571986e-05,0.00029363974533713
"AT4G17770",20.4865221774692,2.07759964114886,0.476405045008186,4.36099420633373,1.29472795263034e-05,0.00029363974533713
"AT2G23910",35.7042531737915,4.61219779347847,1.05839941889339,4.3577100583641,1.31430335789262e-05,0.000297534892233521
"AT2G36950",13.344436100396,-1.97973022316119,0.45432071933638,-4.35756094516876,1.31519882569296e-05,0.000297534892233521
"AT2G16630",51.5347086760723,1.25410807787701,0.287845089520735,4.35688543433246,1.31926275945657e-05,0.000298080733372585
"AT4G11570",121.539458816262,0.997108590098742,0.229163062984719,4.35108772378919,1.35463837663955e-05,0.000305691082668421
"AT2G14750",62.1660531492807,0.935004297128235,0.214930947592789,4.35025438449052,1.35979690285745e-05,0.000306472078492953
"AT4G12290",31.2142579996246,2.88060096888736,0.66240939893954,4.3486716424902,1.36964600714553e-05,0.000308306974650852
"AT5G10930",24.5765126302216,2.2095902259655,0.508804579830081,4.34270899586519,1.40736496687724e-05,0.000316093230474289
"AT3G49780",28.1137625600789,-1.37393285878705,0.316381152734013,-4.3426507771218,1.40773808952156e-05,0.000316093230474289
"AT1G05340",101.918012809782,1.71120201995978,0.394201352847601,4.34093391003996,1.41878396494324e-05,0.000317782964257075
"AT5G13800",56.558655735607,1.20008674671004,0.276456087118887,4.34096698400406,1.41857039698001e-05,0.000317782964257075
"AT5G27930",29.6462135172707,1.94688364469167,0.448782150360069,4.33814857192881,1.43688013027569e-05,0.000321437385277162
"AT4G26320",15.4543929993115,-2.67832594954675,0.617438722298703,-4.33780042102873,1.43915745995657e-05,0.00032154838644302
"AT1G16720",89.3674241004572,-0.767527620094739,0.17697704407888,-4.33687670674761,1.44521636660025e-05,0.000322104827978201
"AT3G55240",61.1512244352453,-0.97843402599497,0.225604666814309,-4.33694054210457,1.44479687096207e-05,0.000322104827978201
"AT2G34610",15.4443269009663,3.36833348165038,0.778611028797026,4.32607984869485,1.51786419639882e-05,0.000337879190352503
