GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT3G51920,69.55390482,-1.434962443,0.225700065,-6.357829111,2.05E-10,7.67E-09
AT3G52060,46.31371924,-1.668237216,0.26247635,-6.355762006,2.07E-10,7.76E-09
AT4G17500,14.62741193,-3.609422831,0.568941192,-6.344105296,2.24E-10,8.35E-09
AT4G37800,88.58747873,-1.556404909,0.24569304,-6.334753767,2.38E-10,8.82E-09
AT1G11580,42.56482179,-2.178061548,0.343926558,-6.332926307,2.41E-10,8.91E-09
AT4G37540,16.8325222,-2.757077675,0.43607228,-6.322524505,2.57E-10,9.50E-09
AT4G10270,11.63023806,-5.278391179,0.836208379,-6.312291664,2.75E-10,1.01E-08
AT3G28200,28.97343571,-1.941855566,0.308136398,-6.301935037,2.94E-10,1.07E-08
AT1G25275,97.75945258,-1.57334913,0.250482766,-6.281266991,3.36E-10,1.22E-08
AT1G71880,21.42848558,-2.790902616,0.444538121,-6.278207616,3.42E-10,1.24E-08
AT1G27290,42.64743992,-1.628209253,0.25959977,-6.271998049,3.56E-10,1.29E-08
AT2G26080,130.3733389,-1.083946034,0.173394243,-6.251338073,4.07E-10,1.46E-08
AT3G04730,104.3621207,-1.113197256,0.178409146,-6.239575037,4.39E-10,1.57E-08
AT1G32700,29.42382359,-1.919766014,0.307966135,-6.233691945,4.56E-10,1.63E-08
AT1G21050,16.0833282,-2.752116068,0.443120698,-6.210759462,5.27E-10,1.88E-08
AT4G15760,14.57952515,-2.90017836,0.469042846,-6.183184297,6.28E-10,2.21E-08
AT4G36670,11.74403358,-3.711577782,0.603452215,-6.150574462,7.72E-10,2.68E-08
AT5G12050,10.60582692,-4.148694228,0.67483552,-6.14771171,7.86E-10,2.72E-08
AT3G26520,618.5630756,-1.201395891,0.19563647,-6.140960795,8.20E-10,2.83E-08
AT3G54880,29.15072143,-1.883510487,0.306901368,-6.137185042,8.40E-10,2.89E-08
AT4G24275,12.34062639,-3.492735394,0.56939673,-6.134098087,8.56E-10,2.94E-08
AT5G24210,26.17545402,-2.071378817,0.337903687,-6.130086469,8.78E-10,3.00E-08
AT3G02380,15.77145511,-2.917758404,0.477491167,-6.110601838,9.93E-10,3.37E-08
AT2G26190,19.30253598,-2.392985173,0.391940538,-6.105480152,1.02E-09,3.47E-08
AT4G17490,13.67364727,-4.109872815,0.674079044,-6.097019111,1.08E-09,3.64E-08
AT4G28270,13.3427762,-3.111770878,0.513821138,-6.056136369,1.39E-09,4.63E-08
AT1G25230,17.00437391,-2.418590405,0.402364257,-6.01094745,1.84E-09,6.07E-08
AT5G18670,16.4974166,-2.658593799,0.444061837,-5.986990049,2.14E-09,6.98E-08
AT3G45160,36.13940393,-1.743067818,0.292087668,-5.967618652,2.41E-09,7.80E-08
AT2G17880,11.11414342,-3.438513373,0.576838261,-5.960966197,2.51E-09,8.10E-08
AT2G18328,25.07811137,-2.249483096,0.377539546,-5.958271451,2.55E-09,8.22E-08
AT2G34510,17.43692368,-2.429056643,0.408185274,-5.950867891,2.67E-09,8.56E-08
AT1G54740,14.88420047,-2.752440565,0.464603466,-5.924279019,3.14E-09,9.93E-08
AT4G24570,18.93659758,-3.111144196,0.525487228,-5.920494411,3.21E-09,1.01E-07
AT3G11930,107.9132479,-1.073619258,0.181435681,-5.917354585,3.27E-09,1.03E-07
AT1G22530,19.30563578,-2.419427459,0.408928031,-5.916511645,3.29E-09,1.03E-07
AT3G23050,56.48133891,-1.940307631,0.328266059,-5.910777488,3.40E-09,1.07E-07
AT2G24600,11.95871682,-3.462862777,0.585955027,-5.909775694,3.43E-09,1.07E-07
AT5G06980,24.66171892,-1.907640918,0.322821711,-5.90927083,3.44E-09,1.07E-07
AT2G29340,22.00928187,-2.253298754,0.381608319,-5.904742222,3.53E-09,1.10E-07
AT5G56550,10.92635612,-4.642027317,0.786966363,-5.898634981,3.67E-09,1.14E-07
AT1G12110,43.41215631,-1.699910664,0.28825281,-5.897290877,3.70E-09,1.14E-07
AT4G14130,12.5724068,-6.437046168,1.09557902,-5.875474112,4.22E-09,1.30E-07
AT4G17245,54.47079195,-1.600371896,0.273033382,-5.861451389,4.59E-09,1.40E-07
AT1G70290,23.77513552,-2.068768485,0.353270034,-5.856054251,4.74E-09,1.44E-07
AT5G56170,59.50319467,-1.268495931,0.216704673,-5.853569806,4.81E-09,1.46E-07
AT1G35140,13.49629479,-6.546947104,1.119850479,-5.846268968,5.03E-09,1.52E-07
AT4G36540,17.28535455,-2.41629907,0.414056882,-5.835669382,5.36E-09,1.61E-07
AT3G23730,19.90159057,-2.171799489,0.372738666,-5.826601007,5.66E-09,1.69E-07
AT5G64120,24.33240331,-2.531405828,0.4361174,-5.804413734,6.46E-09,1.90E-07
AT3G50740,16.83960599,-2.538369803,0.437927515,-5.796324085,6.78E-09,1.99E-07
AT3G49780,28.11376256,-1.962743406,0.340224475,-5.768965929,7.98E-09,2.33E-07
AT4G30190,58.96740696,-1.553801956,0.269581255,-5.763761128,8.23E-09,2.39E-07
AT5G52900,14.40340382,-2.828814605,0.491219635,-5.758757194,8.47E-09,2.45E-07
AT3G62680,21.85352547,-2.577933317,0.447962549,-5.754796524,8.67E-09,2.51E-07
AT5G53160,23.61628584,-1.910981179,0.332547643,-5.746488414,9.11E-09,2.63E-07
AT5G23020,18.33553473,-2.491334036,0.433939804,-5.74119731,9.40E-09,2.71E-07
AT4G16780,10.81866032,-3.227586311,0.562613882,-5.736769773,9.65E-09,2.78E-07
AT3G50480,60.26265467,-1.922101087,0.335752764,-5.724751343,1.04E-08,2.95E-07
AT1G14280,10.67534704,-3.358406105,0.587580208,-5.7156556,1.09E-08,3.10E-07
AT2G27080,10.9117652,-3.78651864,0.662651691,-5.714191471,1.10E-08,3.11E-07
AT5G54710,14.06467308,-2.754468487,0.482846643,-5.704644582,1.17E-08,3.28E-07
AT3G12320,19.69677387,-2.120133141,0.372443365,-5.692498082,1.25E-08,3.50E-07
AT1G70850,57.30285952,-1.41594384,0.24892415,-5.688254197,1.28E-08,3.58E-07
AT5G66210,18.63683314,-2.251557133,0.396096687,-5.684362443,1.31E-08,3.66E-07
AT2G26980,19.17559649,-2.101847946,0.370120009,-5.678828198,1.36E-08,3.77E-07
AT1G68520,46.38169083,-1.578231079,0.280129473,-5.633934422,1.76E-08,4.84E-07
AT5G64100,9.378740084,-4.046843633,0.71974169,-5.622633358,1.88E-08,5.14E-07
AT5G38430,1096.862576,-1.400212982,0.249094607,-5.621209544,1.90E-08,5.16E-07
AT4G31800,27.00925897,-2.310694191,0.411055548,-5.621367239,1.89E-08,5.16E-07
AT5G62280,8.996637925,-5.350875164,0.952116468,-5.619979641,1.91E-08,5.18E-07
AT4G04570,10.71302465,-3.523831705,0.627784251,-5.613125368,1.99E-08,5.37E-07
AT2G44080,18.69330247,-2.138680504,0.382080251,-5.597464146,2.18E-08,5.85E-07
AT1G03610,26.25890219,-1.78285996,0.318886564,-5.590890809,2.26E-08,6.05E-07
AT4G01250,8.568046963,-4.648851458,0.831537698,-5.590668309,2.26E-08,6.05E-07
AT4G29780,11.13889753,-3.804521503,0.681535724,-5.582277449,2.37E-08,6.33E-07
AT2G30010,10.09927562,-3.312300189,0.594115262,-5.575181119,2.47E-08,6.56E-07
AT3G57450,19.25169259,-2.155012857,0.387118426,-5.566805168,2.59E-08,6.85E-07
AT5G51190,14.79819151,-2.766655357,0.497364226,-5.562634403,2.66E-08,7.00E-07
AT5G37770,43.98004692,-1.594554847,0.287316347,-5.549822925,2.86E-08,7.53E-07
AT5G14330,18.05114922,-2.468066694,0.445301486,-5.542462288,2.98E-08,7.84E-07
AT4G03110,14.27354259,-2.412307892,0.435444024,-5.539880579,3.03E-08,7.94E-07
AT1G57680,22.18126248,-1.89800046,0.342733466,-5.537832308,3.06E-08,8.01E-07
AT4G26010,15.95107958,-2.697637864,0.488524082,-5.522016134,3.35E-08,8.73E-07
AT1G23870,12.4983449,-2.951663006,0.534847675,-5.518698398,3.42E-08,8.89E-07
AT4G15390,12.02418767,-3.011182001,0.546140842,-5.513563108,3.52E-08,9.13E-07
AT5G25265,42.90833908,-1.438556992,0.261377643,-5.50374919,3.72E-08,9.62E-07
AT3G50060,14.55336924,-2.665691671,0.486641605,-5.477730727,4.31E-08,1.11E-06
AT5G47220,10.53747642,-3.78734302,0.69148484,-5.477116489,4.32E-08,1.11E-06
AT1G29660,37.1150482,-1.713461331,0.313187172,-5.471045704,4.47E-08,1.15E-06
AT2G28950,31.13152645,-1.61160414,0.295055878,-5.462030276,4.71E-08,1.20E-06
AT1G17860,46.21741053,-1.611938517,0.29581448,-5.449153524,5.06E-08,1.29E-06
AT3G57530,33.95650604,-1.631462195,0.300065257,-5.437024642,5.42E-08,1.37E-06
AT3G20395,9.770038476,-7.030196634,1.294330418,-5.431531653,5.59E-08,1.41E-06
AT3G46900,13.36897783,-2.631760228,0.486388859,-5.410815197,6.27E-08,1.58E-06
AT5G19770,77.50535192,-1.199696467,0.221751847,-5.410085578,6.30E-08,1.59E-06
AT2G41110,46.02851119,-1.349927817,0.249791842,-5.40421098,6.51E-08,1.64E-06
AT1G66940,9.60452795,-3.545861905,0.656218372,-5.403478561,6.54E-08,1.64E-06
AT3G32980,141.4346123,-1.230226302,0.227729342,-5.402142256,6.58E-08,1.65E-06
AT4G23820,23.92406037,-2.201224423,0.407734523,-5.398670705,6.71E-08,1.68E-06
AT1G76160,79.05104329,-1.036798559,0.192480128,-5.386522591,7.18E-08,1.79E-06
AT1G73830,8.023296625,-5.208696232,0.968938443,-5.375673006,7.63E-08,1.89E-06
AT4G39675,8.841850677,-4.766456578,0.887717368,-5.36934023,7.90E-08,1.95E-06
AT5G16370,19.26142494,-2.311986523,0.430920745,-5.365224466,8.08E-08,1.99E-06
AT3G48740,62.59410732,-1.181951174,0.220672463,-5.356133511,8.50E-08,2.09E-06
AT3G10040,7.568949258,-4.205244603,0.787683943,-5.338746131,9.36E-08,2.28E-06
AT5G26280,42.83097263,-1.805415519,0.33855454,-5.332716907,9.68E-08,2.35E-06
AT5G65390,20.01126984,-2.062858585,0.386960834,-5.330923457,9.77E-08,2.36E-06
AT5G51970,51.44293772,-1.403601986,0.263503114,-5.326699813,1.00E-07,2.41E-06
AT1G33240,21.22277929,-1.901511504,0.357301665,-5.321865782,1.03E-07,2.46E-06
AT3G49720,59.11404627,-1.154656569,0.217020554,-5.320494065,1.03E-07,2.48E-06
AT4G13390,16.27496433,-2.719747916,0.511475504,-5.31745488,1.05E-07,2.52E-06
AT1G15380,9.85588226,-3.216686284,0.604991642,-5.316910282,1.06E-07,2.52E-06
AT5G61130,38.40232147,-1.362473285,0.256583677,-5.310054407,1.10E-07,2.61E-06
AT3G26570,74.06390793,-1.186816744,0.223788341,-5.303300157,1.14E-07,2.71E-06
AT4G08850,16.45285294,-2.230076427,0.420929616,-5.297979377,1.17E-07,2.77E-06
AT4G38860,11.83641121,-2.856261954,0.54062916,-5.283218458,1.27E-07,2.99E-06
AT3G19030,126.3960814,-1.647603014,0.312616011,-5.270373102,1.36E-07,3.20E-06
AT5G32450,25.93572827,-1.622540662,0.30810637,-5.26617045,1.39E-07,3.27E-06
AT1G01060,8.374549276,-4.508991457,0.857143943,-5.260483368,1.44E-07,3.36E-06
AT1G10682,51.92163252,-1.390047789,0.264277375,-5.259806248,1.44E-07,3.36E-06
AT1G52190,10.74486308,-2.947972607,0.560627613,-5.258343574,1.45E-07,3.39E-06
AT2G38120,17.04304817,-2.184236184,0.415771,-5.253459674,1.49E-07,3.46E-06
AT5G67400,13.81670545,-2.875395829,0.547730428,-5.249655091,1.52E-07,3.52E-06
AT1G62480,262.3944399,-1.535404327,0.292974157,-5.240750043,1.60E-07,3.68E-06
AT2G47930,16.24845622,-2.487350367,0.474979871,-5.236749002,1.63E-07,3.76E-06
AT2G24980,17.97315328,-2.5771537,0.4923127,-5.234790206,1.65E-07,3.79E-06
AT4G27280,26.25425443,-1.917295512,0.366414202,-5.232590608,1.67E-07,3.83E-06
AT1G78830,105.4277537,-1.862697886,0.356156783,-5.22999413,1.70E-07,3.87E-06
AT5G37740,26.90713392,-1.66863537,0.319048933,-5.230029622,1.69E-07,3.87E-06
AT2G41010,12.56698117,-2.691566777,0.514845819,-5.227908393,1.71E-07,3.90E-06
AT4G21740,20.18763061,-1.925239919,0.368268483,-5.227816141,1.72E-07,3.90E-06
AT2G47440,12.28939052,-2.559124472,0.489823758,-5.224582167,1.75E-07,3.97E-06
AT5G03120,8.095355691,-3.651718173,0.702833025,-5.195712274,2.04E-07,4.57E-06
AT5G61440,7.5573667,-4.037852982,0.778410743,-5.187303769,2.13E-07,4.77E-06
AT3G11700,46.12969459,-1.46979627,0.283820995,-5.178603055,2.24E-07,4.98E-06
AT4G24110,7.661803489,-4.1446977,0.800969486,-5.174601243,2.28E-07,5.07E-06
AT5G56100,16.68078415,-2.120650185,0.411956849,-5.147748333,2.64E-07,5.80E-06
AT1G76090,25.27868448,-2.13378439,0.415269031,-5.138318127,2.77E-07,6.07E-06
AT1G12080,34.01138012,-1.758308904,0.34238282,-5.135505638,2.81E-07,6.15E-06
AT5G18170,28.18305591,-1.527978782,0.297724265,-5.132194317,2.86E-07,6.24E-06
AT3G45730,11.22876906,-2.719255828,0.530237786,-5.128370519,2.92E-07,6.35E-06
AT1G12440,23.63226217,-1.69230373,0.330026669,-5.127778712,2.93E-07,6.37E-06
AT1G75100,15.01966818,-2.124634621,0.414892251,-5.120931073,3.04E-07,6.60E-06
AT5G17820,13.6621991,-2.354584551,0.461176526,-5.105603643,3.30E-07,7.15E-06
AT2G30600,17.103792,-2.010221686,0.394230871,-5.099097599,3.41E-07,7.37E-06
AT4G01330,14.91217019,-2.122350838,0.416405765,-5.096833466,3.45E-07,7.44E-06
AT2G37460,10.11157016,-2.773832093,0.545447908,-5.085420718,3.67E-07,7.88E-06
AT2G23600,46.61175547,-1.836848589,0.361238021,-5.084870584,3.68E-07,7.90E-06
AT1G24530,11.42183749,-2.586340676,0.508739816,-5.083818084,3.70E-07,7.93E-06
AT4G02270,12.36230479,-3.087310179,0.607540821,-5.081650602,3.74E-07,8.02E-06
AT1G65390,8.659558195,-4.924589968,0.972176595,-5.065530267,4.07E-07,8.70E-06
AT3G62040,28.30073696,-1.575937734,0.311384717,-5.061063208,4.17E-07,8.88E-06
AT4G26320,15.454393,-3.309529076,0.654350856,-5.057728658,4.24E-07,9.01E-06
AT5G28630,7.772821531,-4.570077495,0.905717095,-5.045811236,4.52E-07,9.54E-06
AT5G66985,6.966238837,-4.330162039,0.85814005,-5.045985256,4.51E-07,9.54E-06
AT3G04210,8.578976817,-3.605148661,0.714664371,-5.044533922,4.55E-07,9.59E-06
AT1G64720,346.3725978,-1.547381976,0.307082986,-5.038970077,4.68E-07,9.84E-06
AT3G15770,15.47248673,-2.161270675,0.429964206,-5.026629297,4.99E-07,1.04E-05
AT5G60670,60.77417615,-1.227305462,0.245336742,-5.00253427,5.66E-07,1.17E-05
AT4G18197,8.685027194,-3.254898741,0.650960035,-5.000151418,5.73E-07,1.19E-05
AT1G22500,8.323138961,-3.240976258,0.648934392,-4.994304968,5.90E-07,1.22E-05
AT2G47450,99.02850614,-1.212860319,0.243559018,-4.979738912,6.37E-07,1.31E-05
AT5G44260,12.8665392,-2.25875035,0.453646066,-4.979102702,6.39E-07,1.31E-05
AT1G02640,6.750925918,-4.831375005,0.971823587,-4.971452708,6.65E-07,1.36E-05
AT2G36950,13.3444361,-2.411529233,0.485817304,-4.963860306,6.91E-07,1.41E-05
AT4G19160,54.50953791,-1.075982252,0.21697617,-4.95898814,7.09E-07,1.44E-05
AT4G25820,17.8151875,-2.064895871,0.416738274,-4.954898551,7.24E-07,1.47E-05
AT1G22190,42.96869918,-1.49508677,0.301762032,-4.954522472,7.25E-07,1.47E-05
AT3G10985,69.35109846,-1.142091345,0.23060018,-4.952690603,7.32E-07,1.48E-05
AT1G77330,12.5674464,-2.509527557,0.506844439,-4.951277678,7.37E-07,1.49E-05
AT1G33811,29.37670325,-1.517495282,0.306843506,-4.945502365,7.59E-07,1.53E-05
AT1G21830,18.776232,-2.010200846,0.406917373,-4.940071332,7.81E-07,1.57E-05
AT3G51910,8.008171183,-3.438913049,0.696814414,-4.935192183,8.01E-07,1.61E-05
AT2G17230,12.28452159,-2.377866908,0.482882764,-4.924315141,8.47E-07,1.69E-05
AT2G25900,30.5904645,-1.608563215,0.326871838,-4.92108229,8.61E-07,1.72E-05
AT4G12730,62.79253077,-1.56940365,0.319032138,-4.919265058,8.69E-07,1.73E-05
AT5G19780,63.21559504,-1.069661023,0.217841848,-4.910264173,9.10E-07,1.81E-05
AT4G40090,17.84453035,-2.394935926,0.487871726,-4.908945934,9.16E-07,1.82E-05
AT1G52070,21.16552932,-2.068198457,0.421766623,-4.903656058,9.41E-07,1.86E-05
AT2G42870,7.774729551,-3.052492468,0.623742886,-4.893831314,9.89E-07,1.95E-05
AT2G29290,29.86151372,-1.455672422,0.297518779,-4.892707711,9.95E-07,1.96E-05
AT4G22010,27.97048347,-1.559797766,0.319955289,-4.875049168,1.09E-06,2.12E-05
AT4G34760,13.08090783,-2.225648568,0.45673637,-4.872939209,1.10E-06,2.14E-05
AT3G07010,12.44974379,-2.226332575,0.457043476,-4.87116148,1.11E-06,2.16E-05
AT1G79700,20.30035636,-1.80571841,0.371014564,-4.866974471,1.13E-06,2.20E-05
AT4G32460,27.81761181,-2.022708895,0.415752395,-4.865176772,1.14E-06,2.21E-05
AT3G54400,69.28464546,-1.250130211,0.257515041,-4.854591046,1.21E-06,2.31E-05
AT1G33590,84.14552485,-1.557711877,0.321301288,-4.848134557,1.25E-06,2.38E-05
AT2G17850,4.563482826,-6.88132641,1.42001061,-4.845968306,1.26E-06,2.40E-05
AT2G34600,7.290318483,-3.661453655,0.756307397,-4.841224174,1.29E-06,2.45E-05
AT1G09750,75.86104516,-1.403983325,0.290342162,-4.835616416,1.33E-06,2.52E-05
AT2G23130,25.18598672,-1.625046922,0.336377736,-4.831018081,1.36E-06,2.57E-05
AT1G13440,784.5307148,-1.055186289,0.218851623,-4.821468866,1.43E-06,2.69E-05
AT3G06080,13.80057326,-2.090730106,0.433906694,-4.818386387,1.45E-06,2.72E-05
AT2G25735,6.869262148,-3.686113431,0.765438968,-4.815685622,1.47E-06,2.76E-05
AT5G58090,21.0479844,-1.791499181,0.372305647,-4.811904396,1.49E-06,2.80E-05
AT5G67385,23.49127058,-1.552232382,0.322630342,-4.811179166,1.50E-06,2.81E-05
AT3G11820,28.86864654,-1.637581788,0.341444043,-4.796047318,1.62E-06,3.02E-05
AT4G38420,11.35252915,-2.327722829,0.485811031,-4.791416168,1.66E-06,3.08E-05
AT5G22580,26.21045445,-1.601127401,0.334577957,-4.785513707,1.71E-06,3.17E-05
AT5G13090,12.74065717,-2.220769226,0.464275636,-4.78329909,1.72E-06,3.20E-05
AT5G46900,7.944253235,-3.590317201,0.751431183,-4.777972064,1.77E-06,3.28E-05
AT3G19680,11.11157723,-2.294313533,0.480874816,-4.771124326,1.83E-06,3.39E-05
AT4G12550,15.09514877,-2.349971224,0.493029735,-4.766388432,1.88E-06,3.46E-05
AT1G05010,148.0961328,-1.443523107,0.302912121,-4.765484796,1.88E-06,3.47E-05
AT1G14210,20.07169296,-1.771821075,0.371818794,-4.765281111,1.89E-06,3.47E-05
AT3G19450,70.67441909,-1.412557683,0.296877257,-4.758052868,1.95E-06,3.59E-05
AT1G71030,38.00577826,-1.321072508,0.277976464,-4.752461732,2.01E-06,3.67E-05
AT2G26530,15.74240037,-2.381978607,0.501362633,-4.751009448,2.02E-06,3.70E-05
AT5G06640,19.9986898,-2.259881195,0.477345208,-4.734270209,2.20E-06,3.99E-05
AT5G15120,6.002016266,-4.64163133,0.983449349,-4.719746201,2.36E-06,4.26E-05
AT2G03350,22.96421513,-1.73470324,0.367879911,-4.715406274,2.41E-06,4.34E-05
AT4G23570,24.13116939,-1.541142375,0.326997466,-4.713010141,2.44E-06,4.39E-05
AT1G33600,36.32297496,-1.735994073,0.368560969,-4.710195102,2.47E-06,4.44E-05
AT5G43700,21.96141323,-1.588900445,0.33748438,-4.708071066,2.50E-06,4.49E-05
AT1G64230,185.4705138,-1.011552016,0.214978283,-4.705368384,2.53E-06,4.54E-05
AT1G73870,11.17212893,-2.539426361,0.54102042,-4.693771743,2.68E-06,4.79E-05
AT5G25190,6.644680333,-3.412516938,0.729164456,-4.68003742,2.87E-06,5.09E-05
AT2G19760,77.1613631,-1.050631382,0.224840326,-4.672788915,2.97E-06,5.26E-05
AT1G01490,49.52258523,-1.882931435,0.403666572,-4.664571126,3.09E-06,5.45E-05
AT2G39390,99.57303825,-1.034860064,0.222292957,-4.655388442,3.23E-06,5.68E-05
AT5G04950,16.3414279,-2.169539563,0.466183741,-4.653829321,3.26E-06,5.72E-05
AT4G22690,32.61566463,-1.845004284,0.396799531,-4.649713872,3.32E-06,5.82E-05
AT1G12240,50.13951345,-1.228545367,0.26431303,-4.648069637,3.35E-06,5.86E-05
AT1G60010,33.19183252,-1.560503456,0.335843461,-4.64652029,3.38E-06,5.90E-05
AT5G64850,24.41815873,-1.626952583,0.350993751,-4.635275066,3.56E-06,6.20E-05
AT1G13300,7.149741073,-3.324480792,0.718761291,-4.625291922,3.74E-06,6.48E-05
AT2G19590,7.499403934,-3.01932786,0.652872179,-4.62468452,3.75E-06,6.49E-05
AT4G18340,9.055096464,-2.607680339,0.564169301,-4.622159228,3.80E-06,6.57E-05
AT4G33050,24.68110685,-1.814609809,0.39261487,-4.621857064,3.80E-06,6.57E-05
AT5G42530,327.5529473,-1.141346068,0.247741442,-4.607005028,4.09E-06,7.01E-05
AT4G25260,13.48211746,-2.002405104,0.434647712,-4.606961111,4.09E-06,7.01E-05
AT3G43190,8.188666866,-3.066549552,0.665758048,-4.606102111,4.10E-06,7.03E-05
AT5G52882,12.77203944,-2.195388684,0.477039762,-4.602108378,4.18E-06,7.15E-05
AT5G43350,6.210678569,-4.111877168,0.893865709,-4.600106175,4.22E-06,7.20E-05
AT4G29410,199.3362513,-1.141174111,0.248359717,-4.59484383,4.33E-06,7.37E-05
AT3G62720,11.07963568,-2.258643858,0.492384067,-4.587158701,4.49E-06,7.62E-05
AT3G28180,22.20171349,-1.565037947,0.341312819,-4.585347689,4.53E-06,7.68E-05
AT5G57625,10.97389615,-2.459086928,0.536433789,-4.584138766,4.56E-06,7.72E-05
AT1G76650,21.31062372,-1.862972549,0.406936822,-4.578038776,4.69E-06,7.94E-05
AT3G09600,8.294273361,-2.834407377,0.619662914,-4.574111687,4.78E-06,8.07E-05
AT1G68670,23.62737065,-1.51179538,0.33060198,-4.572856404,4.81E-06,8.11E-05
AT5G44610,14.77694949,-2.477026324,0.54191538,-4.570872901,4.86E-06,8.17E-05
AT3G15356,69.9176454,-1.142122936,0.249882883,-4.570632934,4.86E-06,8.17E-05
AT1G22890,23.39061382,-1.738783345,0.380533627,-4.569329017,4.89E-06,8.21E-05
AT3G10610,40.12196716,-1.332085253,0.29165762,-4.567291096,4.94E-06,8.28E-05
AT3G01190,7.60809232,-2.827441458,0.619462966,-4.564343006,5.01E-06,8.38E-05
AT5G49740,10.83829381,-2.502902115,0.548808358,-4.560612239,5.10E-06,8.51E-05
AT4G30290,28.25237875,-1.395732491,0.306955719,-4.54701576,5.44E-06,9.03E-05
AT2G21045,10.02903129,-2.51000731,0.553389181,-4.5357,5.74E-06,9.46E-05
AT5G57655,45.00240288,-1.189182588,0.262392629,-4.532073151,5.84E-06,9.61E-05
AT3G49960,7.698613648,-3.107401973,0.686211706,-4.528343,5.94E-06,9.77E-05
AT1G13700,9.832079,-2.462282067,0.545559283,-4.513317148,6.38E-06,0.000104408
AT1G02610,7.333705043,-3.122304721,0.692457322,-4.509021164,6.51E-06,0.000106176
AT5G07580,14.2476257,-1.833727509,0.406725663,-4.508511941,6.53E-06,0.00010634
AT4G16990,34.01748052,-1.286998677,0.285521615,-4.507535007,6.56E-06,0.000106646
AT3G19710,51.97175162,-1.010361446,0.224295004,-4.504609688,6.65E-06,0.000107848
AT5G46780,13.1195934,-1.961070962,0.435583111,-4.502174009,6.73E-06,0.000108998
AT3G13062,13.38714069,-2.025246794,0.451065727,-4.489915046,7.13E-06,0.00011497
AT3G01490,24.01545099,-1.42370176,0.317270599,-4.487342233,7.21E-06,0.000116168
AT5G03552,12.06665085,-2.529148545,0.563881169,-4.485250942,7.28E-06,0.000117077
AT5G18150,26.46972658,-1.470485296,0.328270935,-4.479486721,7.48E-06,0.000120117
AT5G44572,11.26375068,-2.26734267,0.506310648,-4.47816509,7.53E-06,0.00012076
AT2G18300,10.06361484,-2.278335275,0.509682454,-4.470107332,7.82E-06,0.000125188
AT1G32460,25.22105857,-1.748839142,0.391492111,-4.467112093,7.93E-06,0.000126845
AT4G25810,8.72917254,-2.965513247,0.664692732,-4.461479876,8.14E-06,0.000129786
AT4G20260,156.4523614,-1.120629673,0.251696077,-4.452312833,8.50E-06,0.00013534
AT1G12805,5.585895399,-5.239289523,1.177165224,-4.45076818,8.56E-06,0.000136203
AT3G46090,5.553848603,-4.370010785,0.982143272,-4.449463649,8.61E-06,0.000136917
AT5G67510,45.0607403,-1.368608466,0.307740553,-4.447280198,8.70E-06,0.000137852
AT3G27220,10.91647892,-2.165402542,0.488018582,-4.437131331,9.12E-06,0.000143668
AT1G09250,15.38491126,-1.765440898,0.397948194,-4.436358612,9.15E-06,0.000144064
AT3G18780,232.9054915,-1.202401541,0.271048827,-4.436106779,9.16E-06,0.000144112
AT4G12510,7.272095567,-3.653193623,0.823794738,-4.434592084,9.22E-06,0.000145009
AT4G17900,25.03063974,-1.423513009,0.321603277,-4.426301316,9.59E-06,0.000150193
AT3G01060,40.38195891,-1.155672647,0.261360581,-4.421755739,9.79E-06,0.000153134
AT2G14247,8.442416355,-2.857693764,0.647082553,-4.416273863,1.00E-05,0.000156549
AT3G17510,40.26186089,-1.109735755,0.251543844,-4.411699119,1.03E-05,0.0001595
AT5G44070,34.24935833,-1.234655807,0.279999533,-4.409492377,1.04E-05,0.000160869
AT1G73330,102.5076053,-1.433389188,0.325235006,-4.407241421,1.05E-05,0.000162416
AT1G52200,8.273482098,-2.866133962,0.650645515,-4.405062199,1.06E-05,0.000163654
AT1G62422,8.663675964,-2.505717986,0.56997073,-4.39622222,1.10E-05,0.00017032
AT1G01430,26.75977389,-1.443263689,0.328371613,-4.395214537,1.11E-05,0.000170832
AT5G57490,28.57902707,-1.336550457,0.304125905,-4.394727431,1.11E-05,0.000171076
AT1G74910,35.39236666,-1.21213914,0.276759058,-4.379763202,1.19E-05,0.000182659
AT2G35930,10.9461947,-2.472267818,0.564838877,-4.376943444,1.20E-05,0.000184887
AT4G18970,28.23735056,-1.319785525,0.301957936,-4.370759527,1.24E-05,0.000189279
AT5G51550,29.89517752,-1.398365537,0.320205051,-4.367093936,1.26E-05,0.000192016
AT1G76680,65.35538501,-1.121614582,0.257612937,-4.353875213,1.34E-05,0.000203318
AT5G51460,9.321291755,-2.326398602,0.534463144,-4.352776482,1.34E-05,0.000204176
AT1G15670,8.594731602,-2.524464335,0.581009347,-4.344963378,1.39E-05,0.000210902
AT2G39400,23.78080336,-1.445486997,0.333599646,-4.332999197,1.47E-05,0.000221345
AT5G44380,16.69479079,-1.850767523,0.42729217,-4.331386473,1.48E-05,0.000222554
AT4G12390,14.39693503,-1.825665947,0.42160053,-4.33032176,1.49E-05,0.000223278
AT4G39250,3.405616238,-6.177910339,1.433063552,-4.310981415,1.63E-05,0.000242195
AT5G54380,7.35126244,-2.702269007,0.627284452,-4.307884564,1.65E-05,0.000245223
AT4G35090,348.0966181,-1.541040245,0.359032769,-4.292199427,1.77E-05,0.000261561
